,id,match_date,kick_off_time,section,round,home_team,away_team,venue,weather,temperature,humidity,attendance,day_of_the_week
1174,11872,"2009,10,17",16:04,29,1,新潟,浦和,45,4,21.9,46,39963,7
1175,11873,"2009,10,17",19:03,29,1,磐田,鹿島,17,34,17.0,84,14126,7
1176,11874,"2009,10,17",14:03,29,1,広島,G大阪,38,21,20.2,67,22180,7
1177,11875,"2009,10,18",16:04,29,2,千葉,京都,14,1,22.1,50,13389,0
1178,11876,"2009,10,18",14:05,29,2,大分,清水,22,1,21.8,40,18264,0
1179,11877,"2009,10,24",19:04,30,1,柏,山形,42,32,14.3,84,9946,7
1180,11878,"2009,10,24",19:04,30,1,京都,大分,23,1,16.3,75,14852,7
1181,11879,"2009,10,24",16:04,30,1,神戸,新潟,16,12,19.6,50,11463,7
1182,11880,"2009,10,24",16:04,30,1,鹿島,千葉,52,14,17.4,72,18887,7
1183,11881,"2009,10,24",16:01,30,1,G大阪,横浜FM,21,12,18.1,58,20213,7
1184,11882,"2009,10,25",15:03,30,2,浦和,大宮,29,12,16.4,68,43746,0
1185,11883,"2009,10,25",15:03,30,2,清水,FC東京,5,12,19.0,57,19275,0
1186,11884,"2009,10,25",15:03,30,2,名古屋,磐田,56,12,20.8,48,15578,0
1187,11885,"2009,10,25",18:03,30,2,川崎F,広島,55,12,15.3,69,18946,0
1188,11886,"2009,11,8",18:30,31,1,大宮,広島,1,12,17.2,72,10364,0
1189,11887,"2009,11,8",18:34,31,1,柏,清水,42,12,16.6,83,10007,0
1190,11888,"2009,11,8",15:04,31,1,FC東京,浦和,27,1,19.1,66,40701,0
1191,11889,"2009,11,8",18:33,31,1,横浜FM,大分,41,1,18.3,64,16724,0
1192,11890,"2009,11,8",15:04,31,1,磐田,新潟,17,1,20.0,56,11912,0
1193,11891,"2009,11,8",15:04,31,1,鹿島,山形,52,1,17.3,80,20433,0
1194,11892,"2009,11,8",15:03,31,1,川崎F,千葉,55,13,19.5,58,18470,0
1195,11893,"2009,11,8",13:03,31,1,名古屋,神戸,26,1,22.2,43,10136,0
1196,11894,"2009,11,8",18:33,31,1,G大阪,京都,21,1,18.1,74,20394,0
1197,11895,"2009,11,21",14:05,32,1,山形,大宮,2,12,6.4,73,10347,7
1198,11896,"2009,11,21",14:03,32,1,浦和,磐田,29,1,17.0,30,43619,7
1199,11897,"2009,11,21",14:04,32,1,新潟,柏,45,12,11.6,44,28491,7
1200,11898,"2009,11,21",14:04,32,1,清水,G大阪,5,1,17.0,44,20011,7
1201,11899,"2009,11,21",14:04,32,1,京都,鹿島,23,1,13.1,58,14043,7
1202,11900,"2009,11,21",17:04,32,1,神戸,横浜FM,16,1,10.8,49,11553,7
1203,11901,"2009,11,21",17:04,32,1,広島,名古屋,38,1,4.7,73,13728,7
1204,11902,"2009,11,22",13:03,32,2,千葉,FC東京,14,29,9.2,72,14247,0
1205,11903,"2009,11,22",13:05,32,2,大分,川崎F,22,0,11.4,70,20418,0
1206,11904,"2009,11,28",14:04,33,1,鹿島,G大阪,52,1,15.7,53,35598,7
1207,11905,"2009,11,28",17:04,33,1,大宮,柏,1,12,14.1,59,11191,7
1208,11906,"2009,11,28",17:00,33,1,FC東京,神戸,27,12,15.3,35,28664,7
1209,11907,"2009,11,28",14:02,33,1,川崎F,新潟,55,2,17.3,41,22274,7
1210,11908,"2009,11,28",14:05,33,1,磐田,広島,17,1,19.0,38,14486,7
1211,11909,"2009,11,28",14:03,33,1,名古屋,山形,56,1,16.1,39,15071,7
1212,11910,"2009,11,28",14:03,33,1,京都,浦和,23,12,13.1,53,18121,7
1213,11911,"2009,11,29",16:03,33,2,千葉,大分,14,12,11.6,47,13642,0
1214,11912,"2009,11,29",13:00,33,2,横浜FM,清水,41,12,12.9,43,30985,0
1215,11913,"2009,12,5",15:34,34,1,山形,横浜FM,2,32,10.2,71,12767,7
1216,11914,"2009,12,5",15:32,34,1,浦和,鹿島,29,32,10.8,81,53783,7
1217,11915,"2009,12,5",15:34,34,1,柏,川崎F,42,32,9.9,88,10135,7
1218,11916,"2009,12,5",15:33,34,1,新潟,FC東京,45,32,12.4,56,33984,7
1219,11917,"2009,12,5",15:34,34,1,清水,名古屋,5,32,10.8,90,17218,7
1220,11918,"2009,12,5",15:33,34,1,G大阪,千葉,21,1,14.4,69,20031,7
1221,11919,"2009,12,5",15:34,34,1,神戸,磐田,16,1,14.9,65,15767,7
1222,11920,"2009,12,5",15:33,34,1,広島,京都,38,12,11.9,55,19303,7
1223,11921,"2009,12,5",15:35,34,1,大分,大宮,22,1,14.1,48,22460,7
1224,12544,"2010,3,6",13:04,1,1,湘南,山形,37,32,13.2,79,11280,7
1225,12545,"2010,3,6",13:03,1,1,磐田,仙台,17,32,16.9,90,10440,7
1226,12546,"2010,3,6",14:01,1,1,FC東京,横浜FM,27,32,12.8,86,29011,7
1227,12547,"2010,3,6",14:04,1,1,広島,清水,38,12,14.1,76,16216,7
1228,12548,"2010,3,6",16:04,1,1,鹿島,浦和,52,34,10.6,79,35251,7
1229,12549,"2010,3,6",16:03,1,1,川崎F,新潟,55,29,12.8,79,22117,7
1230,12550,"2010,3,6",19:04,1,1,G大阪,名古屋,21,12,10.0,67,18105,7
1231,12551,"2010,3,7",14:05,1,2,神戸,京都,16,0,12.2,57,19506,0
1232,12552,"2010,3,7",15:05,1,2,大宮,C大阪,1,32,4.7,77,8605,0
1233,12553,"2010,3,13",14:05,2,1,横浜FM,湘南,41,1,20.4,42,32228,7
1234,12554,"2010,3,13",14:03,2,1,新潟,磐田,45,32,3.9,69,28423,7
1235,12555,"2010,3,13",14:04,2,1,清水,山形,5,1,19.0,42,18517,7
1236,12556,"2010,3,13",16:07,2,1,仙台,大宮,19,1,7.1,38,17978,7
1237,12557,"2010,3,13",16:04,2,1,名古屋,川崎F,56,0,14.2,67,25176,7
1238,12558,"2010,3,14",13:04,2,2,京都,鹿島,23,1,18.4,32,15222,0
1239,12559,"2010,3,14",14:02,2,2,浦和,FC東京,29,1,15.7,28,50096,0
1240,12560,"2010,3,14",16:06,2,2,C大阪,G大阪,31,1,17.0,23,37860,0
1241,12561,"2010,3,14",16:04,2,2,神戸,広島,16,1,15.4,26,9133,0
1242,12562,"2010,3,20",13:03,3,1,湘南,広島,37,1,20.9,50,8250,7
1243,12563,"2010,3,20",13:04,3,1,清水,神戸,5,2,18.3,63,15367,7
1244,12564,"2010,3,20",13:04,3,1,京都,仙台,23,1,25.0,41,8177,7
1245,12565,"2010,3,20",14:05,3,1,横浜FM,川崎F,41,1,21.3,50,35870,7
1246,12566,"2010,3,20",16:00,3,1,大宮,鹿島,1,1,21.2,48,11116,7
1247,12567,"2010,3,20",16:03,3,1,G大阪,新潟,21,1,21.8,59,16813,7
1248,12568,"2010,3,20",19:04,3,1,FC東京,C大阪,27,1,19.7,51,20143,7
1249,12569,"2010,3,21",13:04,3,2,山形,浦和,2,32,5.9,67,19021,0
1250,12570,"2010,3,21",16:03,3,2,名古屋,磐田,26,1,7.9,61,12749,0
1251,12571,"2010,3,27",13:04,4,1,川崎F,清水,55,13,12.3,35,17716,7
1252,12572,"2010,3,27",13:03,4,1,湘南,新潟,37,1,9.4,44,10220,7
1253,12573,"2010,3,27",14:05,4,1,鹿島,山形,52,1,10.8,40,22089,7
1254,12574,"2010,3,27",14:03,4,1,神戸,横浜FM,16,1,9.8,44,15442,7
1255,12575,"2010,3,27",16:03,4,1,磐田,京都,17,1,11.9,33,7258,7
1256,12576,"2010,3,27",16:04,4,1,C大阪,浦和,31,2,10.4,33,16261,7
1257,12577,"2010,3,28",14:01,4,2,大宮,FC東京,1,12,6.4,50,10596,0
1258,12578,"2010,3,28",17:03,4,2,G大阪,仙台,21,12,10.9,53,17216,0
1259,12579,"2010,4,21",19:04,4,3,広島,名古屋,38,21,17.3,73,9502,4
1260,12580,"2010,4,3",13:04,5,1,C大阪,京都,31,1,12.4,40,8926,7
1261,12581,"2010,4,3",15:05,5,1,横浜FM,清水,41,12,16.2,36,27114,7
1262,12582,"2010,4,3",15:05,5,1,新潟,大宮,45,1,9.1,46,24529,7
1263,12583,"2010,4,3",16:04,5,1,山形,広島,2,12,5.6,67,7019,7
1264,12584,"2010,4,3",16:04,5,1,名古屋,神戸,56,1,12.1,27,17776,7
1265,12585,"2010,4,3",19:04,5,1,浦和,湘南,29,12,10.6,48,36790,7
1266,12586,"2010,4,4",13:04,5,2,仙台,鹿島,33,1,10.1,34,23214,0
1267,12587,"2010,4,4",14:03,5,2,磐田,G大阪,17,12,16.7,52,10603,0
1268,12588,"2010,4,4",16:03,5,2,川崎F,FC東京,55,14,11.6,53,22199,0
1269,12589,"2010,4,10",13:03,6,1,湘南,磐田,37,1,18.9,59,10406,7
1270,12590,"2010,4,10",13:04,6,1,京都,名古屋,23,1,22.3,42,10094,7
1271,12591,"2010,4,10",14:05,6,1,大宮,G大阪,1,26,20.7,48,10149,7
1272,12592,"2010,4,10",14:03,6,1,広島,川崎F,38,12,20.8,65,14094,7
1273,12593,"2010,4,10",16:03,6,1,横浜FM,C大阪,41,1,20.9,54,15644,7
1274,12594,"2010,4,10",16:03,6,1,新潟,浦和,45,1,19.1,31,32485,7
1275,12595,"2010,4,10",19:04,6,1,FC東京,鹿島,27,12,15.9,76,30672,7
1276,12596,"2010,4,11",13:03,6,2,清水,仙台,5,1,22.4,61,17522,0
1277,12597,"2010,4,11",14:04,6,2,神戸,山形,16,1,21.8,61,10392,0
1278,12598,"2010,4,17",14:04,7,1,仙台,神戸,19,12,6.3,65,12119,7
1279,12599,"2010,4,17",14:04,7,1,山形,横浜FM,2,2,4.2,73,14168,7
1280,12600,"2010,4,17",14:04,7,1,名古屋,新潟,26,1,15.8,35,10083,7
1281,12601,"2010,4,17",14:04,7,1,G大阪,清水,21,1,14.8,42,19914,7
1282,12602,"2010,4,17",17:04,7,1,FC東京,京都,27,1,9.2,69,18350,7
1283,12603,"2010,4,17",19:04,7,1,磐田,大宮,17,1,11.3,50,7030,7
1284,12604,"2010,4,18",13:04,7,2,C大阪,湘南,31,2,18.4,32,9838,0
1285,12605,"2010,4,18",15:07,7,2,鹿島,広島,52,1,14.0,47,17983,0
1286,12606,"2010,4,18",16:03,7,2,浦和,川崎F,29,1,16.3,33,46313,0
1287,12607,"2010,4,24",13:04,8,1,清水,大宮,5,14,9.8,79,15156,7
1288,12608,"2010,4,24",13:04,8,1,京都,山形,23,12,14.4,31,8073,7
1289,12609,"2010,4,24",14:05,8,1,川崎F,神戸,55,12,15.3,25,17669,7
1290,12610,"2010,4,24",16:03,8,1,浦和,磐田,29,1,14.5,29,37116,7
1291,12611,"2010,4,24",17:03,8,1,横浜FM,鹿島,41,1,15.8,23,43025,7
1292,12612,"2010,4,24",17:03,8,1,G大阪,FC東京,21,1,13.0,30,17590,7
1293,12613,"2010,4,24",19:04,8,1,新潟,広島,45,1,9.2,61,24146,7
1294,12614,"2010,4,25",14:03,8,2,湘南,仙台,37,1,15.8,41,9892,0
1295,12615,"2010,4,25",14:03,8,2,C大阪,名古屋,31,1,16.1,30,13867,0
1296,12616,"2010,5,1",13:03,9,1,横浜FM,磐田,41,1,24.4,21,27223,7
1297,12617,"2010,5,1",13:05,9,1,神戸,新潟,16,1,17.9,45,12305,7
1298,12618,"2010,5,1",14:03,9,1,名古屋,山形,26,9,20.5,27,13206,7
1299,12619,"2010,5,1",15:04,9,1,仙台,C大阪,19,1,16.7,27,13622,7
1300,12620,"2010,5,1",16:04,9,1,鹿島,G大阪,52,1,18.9,37,32855,7
1301,12621,"2010,5,1",16:05,9,1,川崎F,湘南,55,1,19.5,32,19423,7
1302,12622,"2010,5,1",16:03,9,1,清水,浦和,6,1,16.5,51,38851,7
1303,12623,"2010,5,1",19:00,9,1,大宮,京都,1,1,18.8,35,9203,7
1304,12624,"2010,5,1",19:04,9,1,広島,FC東京,38,1,11.7,56,19549,7
1305,12625,"2010,5,5",13:03,10,1,湘南,神戸,37,1,23.0,65,11650,4
1306,12626,"2010,5,5",13:04,10,1,京都,清水,23,1,32.0,26,14016,4
1307,12627,"2010,5,5",14:04,10,1,浦和,名古屋,29,1,27.9,44,55410,4
1308,12628,"2010,5,5",14:04,10,1,FC東京,仙台,27,1,27.6,40,26406,4
1309,12629,"2010,5,5",14:05,10,1,C大阪,鹿島,31,6,25.4,43,21761,4
1310,12630,"2010,5,5",16:04,10,1,新潟,横浜FM,45,1,20.4,60,41002,4
1311,12631,"2010,5,5",16:03,10,1,磐田,広島,17,1,21.8,77,12020,4
1312,12632,"2010,5,5",19:04,10,1,山形,大宮,2,1,20.7,60,9537,4
1313,12633,"2010,5,5",19:03,10,1,G大阪,川崎F,21,1,21.1,72,20317,4
1314,12634,"2010,5,8",14:01,11,1,浦和,横浜FM,29,1,23.8,35,48246,7
1315,12635,"2010,5,8",15:04,11,1,清水,新潟,5,12,19.4,69,15396,7
1316,12636,"2010,5,8",19:05,11,1,神戸,磐田,16,1,19.6,50,13676,7
1317,12637,"2010,5,9",13:04,11,2,仙台,名古屋,19,1,19.0,33,17239,0
1318,12638,"2010,5,9",16:04,11,2,山形,FC東京,2,1,17.3,29,11176,0
1319,12639,"2010,7,14",19:04,11,3,鹿島,湘南,52,1,26.8,80,9472,4
1320,12640,"2010,7,14",19:03,11,3,川崎F,大宮,55,13,27.4,76,17722,4
1321,12641,"2010,7,14",19:05,11,3,G大阪,京都,21,14,25.8,89,9093,4
1322,12642,"2010,7,14",19:04,11,3,広島,C大阪,38,21,23.8,92,5334,4
1323,12643,"2010,5,15",14:04,12,1,FC東京,清水,27,1,19.0,31,28114,7
1324,12644,"2010,5,15",14:04,12,1,新潟,山形,45,1,15.7,46,35858,7
1325,12645,"2010,5,15",15:03,12,1,横浜FM,京都,11,1,17.3,38,13127,7
1326,12646,"2010,5,15",17:04,12,1,仙台,浦和,33,1,11.4,59,24162,7
1327,12647,"2010,5,15",17:05,12,1,C大阪,神戸,31,1,17.6,51,17001,7
1328,12648,"2010,5,16",14:03,12,2,磐田,川崎F,17,1,20.4,61,14760,0
1329,12649,"2010,5,16",15:05,12,2,大宮,広島,1,1,23.6,45,10258,0
1330,12650,"2010,5,16",16:03,12,2,名古屋,鹿島,56,1,22.0,49,34098,0
1331,12651,"2010,5,16",19:04,12,2,湘南,G大阪,37,1,18.0,67,13797,0
1332,12652,"2010,7,17",18:03,13,1,大宮,名古屋,1,1,28.3,69,11412,7
1333,12653,"2010,7,17",18:34,13,1,FC東京,神戸,27,12,27.1,78,25781,7
1334,12654,"2010,7,17",18:33,13,1,清水,磐田,5,1,26.2,86,19968,7
1335,12655,"2010,7,17",19:04,13,1,山形,仙台,2,32,22.3,87,20231,7
1336,12656,"2010,7,17",19:04,13,1,鹿島,川崎F,52,12,26.4,80,26607,7
1337,12657,"2010,7,17",19:03,13,1,新潟,C大阪,45,1,28.3,65,34206,7
1338,12658,"2010,7,18",18:04,13,2,京都,湘南,23,1,29.2,65,11705,0
1339,12659,"2010,7,18",18:05,13,2,G大阪,浦和,21,1,28.8,66,20201,0
1340,12660,"2010,7,18",19:04,13,2,広島,横浜FM,38,1,27.0,75,23948,0
1341,12661,"2010,7,24",18:03,14,1,浦和,広島,29,1,32.1,65,37470,7
1342,12662,"2010,7,24",18:03,14,1,磐田,鹿島,17,1,28.9,69,14973,7
1343,12663,"2010,7,24",18:04,14,1,C大阪,山形,31,1,32.1,51,19880,7
1344,12664,"2010,7,24",19:04,14,1,仙台,新潟,19,1,27.6,82,17281,7
1345,12665,"2010,7,24",19:04,14,1,横浜FM,G大阪,41,1,30.0,77,39005,7
1346,12666,"2010,7,24",19:05,14,1,名古屋,清水,26,1,32.3,50,17534,7
1347,12667,"2010,7,25",18:05,14,2,湘南,FC東京,37,4,29.0,76,12737,0
1348,12668,"2010,7,25",18:05,14,2,神戸,大宮,16,1,29.1,66,10081,0
1349,12669,"2010,7,25",19:03,14,2,川崎F,京都,55,21,28.5,86,17862,0
1350,12670,"2010,7,27",19:05,15,1,仙台,広島,19,1,28.4,58,12139,2
1351,12671,"2010,7,27",19:04,15,1,鹿島,新潟,52,1,27.0,80,10685,2
1352,12672,"2010,7,27",19:03,15,1,清水,C大阪,5,1,27.9,76,13317,2
1353,12673,"2010,7,28",19:04,15,2,山形,川崎F,2,12,24.9,86,12045,4
1354,12674,"2010,7,28",19:00,15,2,大宮,横浜FM,1,1,29.1,61,9981,4
1355,12675,"2010,7,28",19:04,15,2,FC東京,磐田,28,1,28.8,62,26534,4
1356,12676,"2010,7,28",19:04,15,2,名古屋,湘南,26,12,28.4,70,7991,4
1357,12677,"2010,7,28",19:04,15,2,京都,浦和,23,14,28.3,71,10530,4
1358,12678,"2010,7,28",19:03,15,2,神戸,G大阪,16,0,27.9,68,16887,4
1359,12679,"2010,7,31",18:03,16,1,浦和,大宮,29,12,29.8,84,40326,7
1360,12680,"2010,7,31",19:04,16,1,鹿島,神戸,52,2,24.1,81,16415,7
1361,12681,"2010,7,31",19:05,16,1,横浜FM,名古屋,41,12,29.5,78,29964,7
1362,12682,"2010,7,31",19:03,16,1,新潟,FC東京,45,12,28.8,71,36910,7
1363,12683,"2010,7,31",19:03,16,1,磐田,C大阪,17,1,28.0,89,10021,7
1364,12684,"2010,8,1",18:03,16,2,G大阪,山形,53,1,30.0,68,11036,0
1365,12685,"2010,8,1",18:04,16,2,広島,京都,38,1,28.8,83,16193,0
1366,12686,"2010,8,1",19:03,16,2,川崎F,仙台,55,1,28.9,77,16326,0
1367,12687,"2010,8,1",19:03,16,2,湘南,清水,37,12,27.3,88,13316,0
1368,12688,"2010,8,7",18:03,17,1,大宮,湘南,51,1,30.1,59,7831,7
1369,12689,"2010,8,7",18:04,17,1,京都,新潟,23,1,30.1,61,6818,7
1370,12690,"2010,8,7",18:33,17,1,清水,鹿島,5,1,27.2,80,19848,7
1371,12691,"2010,8,7",19:04,17,1,仙台,横浜FM,19,1,29.1,69,18894,7
1372,12692,"2010,8,7",19:04,17,1,山形,磐田,2,12,26.6,89,9041,7
1373,12693,"2010,8,7",19:03,17,1,広島,G大阪,38,1,26.9,72,18069,7
1374,12694,"2010,8,8",18:05,17,2,C大阪,川崎F,8,1,29.1,67,14031,0
1375,12695,"2010,8,8",18:04,17,2,神戸,浦和,16,1,27.4,66,12799,0
1376,12696,"2010,8,8",19:05,17,2,FC東京,名古屋,27,12,27.6,76,27990,0
1377,12697,"2010,8,13",19:04,18,1,山形,新潟,2,12,25.5,83,14118,6
1378,12698,"2010,8,14",18:04,18,2,神戸,湘南,16,12,27.9,80,9652,7
1379,12699,"2010,8,14",18:34,18,2,清水,横浜FM,5,12,27.9,89,20019,7
1380,12700,"2010,8,14",19:04,18,2,仙台,G大阪,19,14,24.6,80,17651,7
1381,12701,"2010,8,14",19:04,18,2,鹿島,FC東京,52,12,28.4,82,23640,7
1382,12702,"2010,8,14",19:03,18,2,名古屋,浦和,56,12,26.9,88,31715,7
1383,12703,"2010,8,15",18:00,18,3,大宮,磐田,1,1,32.5,62,9742,0
1384,12704,"2010,8,15",18:03,18,3,京都,C大阪,23,1,30.5,65,10849,0
1385,12705,"2010,8,15",19:03,18,3,川崎F,広島,55,1,31.1,66,19026,0
1386,12706,"2010,8,17",19:04,19,1,新潟,清水,45,1,28.6,81,30076,2
1387,12707,"2010,8,17",19:03,19,1,G大阪,鹿島,21,1,31.2,62,20046,2
1388,12708,"2010,8,17",19:33,19,1,浦和,仙台,29,1,28.6,76,32231,2
1389,12709,"2010,8,17",19:34,19,1,横浜FM,山形,11,1,29.6,80,12184,2
1390,12710,"2010,8,18",19:04,19,2,川崎F,名古屋,55,12,29.6,72,22407,4
1391,12711,"2010,8,18",19:05,19,2,湘南,京都,37,12,29.5,77,9302,4
1392,12712,"2010,8,18",19:03,19,2,磐田,神戸,17,12,28.7,83,8049,4
1393,12713,"2010,8,18",19:05,19,2,C大阪,FC東京,8,1,33.9,51,9086,4
1394,12714,"2010,8,18",19:04,19,2,広島,大宮,38,1,30.3,74,9945,4
1395,12715,"2010,8,21",18:33,20,1,鹿島,C大阪,52,1,27.3,73,19024,7
1396,12716,"2010,8,21",18:34,20,1,FC東京,広島,27,1,27.5,68,20341,7
1397,12717,"2010,8,21",19:03,20,1,湘南,浦和,37,12,27.3,80,14095,7
1398,12718,"2010,8,21",19:03,20,1,新潟,川崎F,45,12,29.6,82,36553,7
1399,12719,"2010,8,21",19:04,20,1,京都,横浜FM,23,1,30.2,70,13963,7
1400,12720,"2010,8,22",18:04,20,2,山形,神戸,2,1,28.0,69,10310,0
1401,12721,"2010,8,22",18:01,20,2,大宮,仙台,1,1,30.4,65,10081,0
1402,12722,"2010,8,22",18:05,20,2,磐田,清水,6,1,27.2,82,31266,0
1403,12723,"2010,8,22",19:04,20,2,名古屋,G大阪,26,1,29.4,74,17311,0
1404,12724,"2010,8,28",18:03,21,1,浦和,鹿島,29,1,30.9,48,51177,7
1405,12725,"2010,8,28",18:04,21,1,C大阪,大宮,8,1,29.7,71,9799,7
1406,12726,"2010,8,28",19:04,21,1,仙台,湘南,19,12,26.7,76,14395,7
1407,12727,"2010,8,28",19:03,21,1,名古屋,京都,26,1,29.1,67,13944,7
1408,12728,"2010,8,28",19:04,21,1,神戸,FC東京,54,1,28.4,59,13798,7
1409,12729,"2010,8,28",19:04,21,1,広島,山形,38,1,28.3,71,12393,7
1410,12730,"2010,8,29",18:05,21,2,横浜FM,新潟,41,1,29.1,73,23167,0
1411,12731,"2010,8,29",18:03,21,2,G大阪,磐田,21,2,30.1,64,19550,0
1412,12732,"2010,8,29",18:33,21,2,清水,川崎F,5,1,28.3,78,18792,0
1413,12733,"2010,9,11",19:04,22,1,鹿島,仙台,52,1,27.4,78,16869,7
1414,12734,"2010,9,11",15:05,22,1,大宮,清水,1,1,33.6,54,10396,7
1415,12735,"2010,9,11",16:03,22,1,川崎F,横浜FM,55,1,30.9,55,22173,7
1416,12736,"2010,9,11",19:03,22,1,新潟,G大阪,45,12,26.8,81,30832,7
1417,12737,"2010,9,11",15:33,22,1,磐田,湘南,17,1,30.9,57,8027,7
1418,12738,"2010,9,11",18:04,22,1,京都,神戸,23,1,30.5,64,9550,7
1419,12739,"2010,9,11",15:04,22,1,C大阪,広島,31,1,33.1,49,20286,7
1420,12740,"2010,9,12",19:04,22,2,山形,名古屋,2,32,21.0,88,10119,0
1421,12741,"2010,9,12",19:04,22,2,FC東京,浦和,27,12,27.8,76,29959,0
1422,12742,"2010,9,18",15:03,23,1,鹿島,大宮,52,1,24.5,73,14199,7
1423,12743,"2010,9,18",16:03,23,1,浦和,清水,29,1,26.4,59,38909,7
1424,12744,"2010,9,18",19:04,23,1,湘南,川崎F,37,32,26.1,74,12831,7
1425,12745,"2010,9,18",14:03,23,1,磐田,FC東京,17,1,27.2,59,11056,7
1426,12746,"2010,9,18",14:01,23,1,名古屋,横浜FM,26,1,29.6,52,17882,7
1427,12747,"2010,9,18",19:03,23,1,G大阪,C大阪,21,1,26.6,57,20973,7
1428,12748,"2010,9,18",13:04,23,1,広島,神戸,38,1,31.8,39,11979,7
1429,12749,"2010,9,19",15:04,23,2,仙台,山形,33,12,24.4,65,26391,0
1430,12750,"2010,9,19",15:03,23,2,新潟,京都,45,12,26.6,63,29848,0
1431,12751,"2010,9,25",16:04,24,1,山形,湘南,2,12,14.9,76,7782,7
1432,12752,"2010,9,25",16:03,24,1,浦和,新潟,29,1,21.4,42,31973,7
1433,12753,"2010,9,25",13:04,24,1,FC東京,大宮,27,1,21.6,41,17477,7
1434,12754,"2010,9,25",19:03,24,1,川崎F,G大阪,55,1,20.1,38,20837,7
1435,12755,"2010,9,25",19:04,24,1,横浜FM,仙台,41,1,20.9,37,20250,7
1436,12756,"2010,9,25",15:04,24,1,清水,名古屋,5,12,22.9,60,19496,7
1437,12757,"2010,9,25",18:04,24,1,京都,磐田,23,1,20.4,53,8777,7
1438,12758,"2010,9,25",15:05,24,1,神戸,C大阪,16,1,23.9,36,12775,7
1439,12759,"2010,9,25",15:03,24,1,広島,鹿島,38,1,25.1,51,15180,7
1440,12760,"2010,10,2",19:04,25,1,山形,G大阪,2,12,18.3,57,12018,7
1441,12761,"2010,10,2",17:04,25,1,鹿島,清水,52,1,21.2,65,22236,7
1442,12762,"2010,10,2",13:00,25,1,大宮,浦和,29,1,24.1,49,29575,7
1443,12763,"2010,10,2",16:03,25,1,名古屋,仙台,26,1,24.8,56,13027,7
1444,12764,"2010,10,2",13:04,25,1,京都,広島,23,1,28.9,47,7220,7
1445,12765,"2010,10,2",16:04,25,1,C大阪,新潟,8,1,27.1,58,8041,7
1446,12766,"2010,10,2",13:04,25,1,神戸,川崎F,16,1,27.1,46,8707,7
1447,12767,"2010,10,3",15:05,25,2,FC東京,湘南,28,2,24.7,54,20508,0
1448,12768,"2010,10,3",14:03,25,2,磐田,横浜FM,17,1,26.5,53,11528,0
1449,12769,"2010,10,16",14:04,26,1,仙台,FC東京,19,1,22.6,39,17182,7
1450,12770,"2010,10,16",15:05,26,1,浦和,C大阪,29,1,24.2,49,32902,7
1451,12771,"2010,10,16",16:03,26,1,川崎F,山形,55,1,23.4,49,17427,7
1452,12772,"2010,10,16",13:03,26,1,湘南,鹿島,37,1,26.6,49,11200,7
1453,12773,"2010,10,16",19:04,26,1,清水,京都,5,1,18.7,81,14221,7
1454,12774,"2010,10,16",17:03,26,1,G大阪,大宮,21,1,20.6,53,15132,7
1455,12775,"2010,10,16",15:04,26,1,広島,磐田,38,1,20.9,46,13887,7
1456,12776,"2010,10,17",13:03,26,2,横浜FM,神戸,41,13,24.6,44,17823,0
1457,12777,"2010,10,17",16:04,26,2,新潟,名古屋,45,29,21.3,52,32754,0
1458,12778,"2010,10,23",15:04,27,1,山形,清水,2,1,18.3,60,12543,7
1459,12779,"2010,10,23",15:05,27,1,FC東京,新潟,27,2,18.9,44,23074,7
1460,12780,"2010,10,23",14:03,27,1,磐田,浦和,6,1,20.9,45,18301,7
1461,12781,"2010,10,23",17:04,27,1,C大阪,仙台,8,1,22.3,52,9441,7
1462,12782,"2010,10,23",19:04,27,1,神戸,名古屋,16,1,21.6,55,15276,7
1463,12783,"2010,10,24",16:04,27,2,鹿島,横浜FM,52,14,17.4,75,22973,0
1464,12784,"2010,10,24",16:00,27,2,大宮,川崎F,1,14,19.3,55,10740,0
1465,12785,"2010,10,24",13:05,27,2,京都,G大阪,23,12,20.7,65,12151,0
1466,12786,"2010,10,24",13:04,27,2,広島,湘南,38,32,18.3,89,11127,0
1467,12787,"2010,10,30",13:04,28,1,仙台,京都,19,12,12.5,58,12663,7
1468,12788,"2010,10,30",15:04,28,1,浦和,山形,29,32,13.1,78,21625,7
1469,12789,"2010,10,30",15:05,28,1,川崎F,磐田,55,32,12.4,87,7348,7
1470,12790,"2010,10,30",13:04,28,1,清水,FC東京,5,32,15.0,82,7117,7
1471,12791,"2010,10,30",13:03,28,1,名古屋,C大阪,56,12,17.3,75,24061,7
1472,12792,"2010,10,30",16:03,28,1,G大阪,神戸,21,12,17.6,66,12399,7
1473,12793,"2010,10,31",15:05,28,2,横浜FM,広島,11,12,17.7,75,12568,0
1474,12794,"2010,10,31",17:03,28,2,新潟,鹿島,45,21,19.6,57,30130,0
1475,12795,"2010,11,10",19:03,28,3,湘南,大宮,37,1,14.0,37,6032,4
1476,12796,"2010,11,6",17:00,29,1,大宮,山形,1,1,15.4,59,8457,7
1477,12797,"2010,11,6",15:06,29,1,FC東京,G大阪,27,1,18.5,41,27816,7
1478,12798,"2010,11,6",14:03,29,1,湘南,横浜FM,37,1,19.9,44,12181,7
1479,12799,"2010,11,6",15:34,29,1,磐田,新潟,17,1,17.6,43,7596,7
1480,12800,"2010,11,6",17:04,29,1,京都,川崎F,23,1,15.3,58,11927,7
