,Unnamed: 0,id,match_date,kick_off_time,section,round,home_team,away_team,venue,weather,temperature,humidity,venue_id,day_of_the_week,month,year,holiday,kick_off_time_hour,home_team_id,capacity,away_team_id,home_C大阪,away_C大阪,home_FC東京,away_FC東京,home_G大阪,away_G大阪,home_京都,away_京都,home_仙台,away_仙台,home_千葉,away_千葉,home_名古屋,away_名古屋,home_大分,away_大分,home_大宮,away_大宮,home_山形,away_山形,home_川崎F,away_川崎F,home_広島,away_広島,home_徳島,away_徳島,home_新潟,away_新潟,home_札幌,away_札幌,home_東京V,away_東京V,home_松本,away_松本,home_柏,away_柏,home_横浜FC,away_横浜FC,home_横浜FM,away_横浜FM,home_浦和,away_浦和,home_清水,away_清水,home_湘南,away_湘南,home_甲府,away_甲府,home_磐田,away_磐田,home_神戸,away_神戸,home_福岡,away_福岡,home_鳥栖,away_鳥栖,home_鹿島,away_鹿島,score
165,165,19240,2017-07-29,19:03,19,1,横浜FM,清水,日産スタジアム,25.4,25.4,90.0,41.0,6,7,2017,0,19,19.0,72081,21.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-3
166,166,19241,2017-07-29,19:03,19,1,G大阪,C大阪,市立吹田サッカースタジアム,30.0,30.0,66.0,36.0,6,7,2017,0,19,2.0,39694,0.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
167,167,19242,2017-07-29,19:03,19,1,神戸,大宮,ノエビアスタジアム神戸,29.5,29.5,82.0,12.0,6,7,2017,0,19,25.0,28425,8.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2
168,168,19243,2017-07-30,18:33,19,2,仙台,柏,ユアテックスタジアム仙台,25.2,25.2,78.0,19.0,0,7,2017,0,18,4.0,19694,17.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
169,169,19244,2017-07-30,18:34,19,2,広島,鳥栖,エディオンスタジアム広島,29.3,29.3,83.0,7.0,0,7,2017,0,18,11.0,36894,27.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
170,170,19245,2017-07-30,19:04,19,2,FC東京,新潟,味の素スタジアム,27.2,27.2,76.0,27.0,0,7,2017,0,19,1.0,48999,13.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
171,171,19246,2017-08-05,18:03,20,1,甲府,G大阪,山梨中銀スタジアム,30.6,30.6,62.0,34.0,6,8,2017,0,18,23.0,15859,2.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
172,172,19247,2017-08-05,18:33,20,1,鹿島,仙台,県立カシマサッカースタジアム,26.0,26.0,90.0,52.0,6,8,2017,0,18,28.0,37496,4.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
173,173,19248,2017-08-05,19:04,20,1,浦和,大宮,埼玉スタジアム2002,27.9,27.9,72.0,29.0,6,8,2017,0,19,20.0,62010,8.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
174,174,19249,2017-08-05,19:03,20,1,柏,神戸,日立柏サッカー場,28.4,28.4,73.0,42.0,6,8,2017,0,19,17.0,15109,25.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
175,175,19250,2017-08-05,19:03,20,1,川崎F,FC東京,等々力陸上競技場,28.2,28.2,84.0,55.0,6,8,2017,0,19,10.0,26827,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
176,176,19251,2017-08-05,19:03,20,1,新潟,横浜FM,デンカビッグスワンスタジアム,28.1,28.1,62.0,10.0,6,8,2017,0,19,13.0,41684,19.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
177,177,19252,2017-08-05,19:03,20,1,磐田,広島,ヤマハスタジアム(磐田),26.8,26.8,79.0,17.0,6,8,2017,0,19,24.0,15165,11.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,-2
178,178,19253,2017-08-05,19:04,20,1,C大阪,札幌,キンチョウスタジアム,30.7,30.7,66.0,8.0,6,8,2017,0,19,0.0,17892,14.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
179,179,19254,2017-08-05,19:03,20,1,鳥栖,清水,ベストアメニティスタジアム,30.8,30.8,56.0,15.0,6,8,2017,0,19,27.0,24130,21.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
180,180,19255,2017-08-09,19:03,21,1,札幌,横浜FM,札幌ドーム,25.9,25.9,62.0,43.0,3,8,2017,0,19,14.0,39856,19.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
181,181,19256,2017-08-09,19:04,21,1,仙台,磐田,ユアテックスタジアム仙台,23.0,23.0,82.0,19.0,3,8,2017,0,19,4.0,19694,24.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-2
182,182,19257,2017-08-09,19:03,21,1,大宮,FC東京,NACK5スタジアム大宮,28.1,28.1,65.0,1.0,3,8,2017,0,19,8.0,15491,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
183,183,19258,2017-08-09,19:03,21,1,柏,鳥栖,日立柏サッカー場,27.5,27.5,70.0,42.0,3,8,2017,0,19,17.0,15109,27.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-1
184,184,19259,2017-08-09,19:03,21,1,甲府,浦和,山梨中銀スタジアム,32.1,32.1,55.0,34.0,3,8,2017,0,19,23.0,15859,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
185,185,19260,2017-08-09,19:03,21,1,新潟,川崎F,デンカビッグスワンスタジアム,26.9,26.9,70.0,10.0,3,8,2017,0,19,13.0,41684,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
186,186,19261,2017-08-09,19:03,21,1,清水,C大阪,IAIスタジアム日本平,29.0,29.0,71.0,0.0,3,8,2017,0,19,21.0,20248,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-2
187,187,19262,2017-08-09,19:03,21,1,神戸,鹿島,ノエビアスタジアム神戸,29.5,29.5,65.0,12.0,3,8,2017,0,19,25.0,28425,28.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1
188,188,19263,2017-08-09,19:04,21,1,広島,G大阪,エディオンスタジアム広島,27.3,27.3,95.0,7.0,3,8,2017,0,19,11.0,36894,2.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
189,189,19264,2017-07-22,19:04,22,1,C大阪,浦和,ヤンマースタジアム長居,29.4,29.4,73.0,18.0,6,7,2017,0,19,0.0,47853,20.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
190,190,19265,2017-08-13,13:03,22,2,札幌,甲府,札幌ドーム,25.4,25.4,61.0,43.0,0,8,2017,0,13,14.0,39856,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2
