,Unnamed: 0,id,match_date,kick_off_time,section,round,home_team,away_team,venue,weather,temperature,humidity,attendance,venue_id,day_of_the_week,month,year,holiday,kick_off_time_hour,home_team_id,capacity,away_team_id,home_C大阪,away_C大阪,home_FC東京,away_FC東京,home_G大阪,away_G大阪,home_京都,away_京都,home_仙台,away_仙台,home_千葉,away_千葉,home_名古屋,away_名古屋,home_大分,away_大分,home_大宮,away_大宮,home_山形,away_山形,home_川崎F,away_川崎F,home_広島,away_広島,home_徳島,away_徳島,home_新潟,away_新潟,home_札幌,away_札幌,home_東京V,away_東京V,home_松本,away_松本,home_柏,away_柏,home_横浜FC,away_横浜FC,home_横浜FM,away_横浜FM,home_浦和,away_浦和,home_清水,away_清水,home_湘南,away_湘南,home_甲府,away_甲府,home_磐田,away_磐田,home_神戸,away_神戸,home_福岡,away_福岡,home_鳥栖,away_鳥栖,home_鹿島,away_鹿島,score
1008,1008,11706,2009-05-09,14:04,11,1,FC東京,京都,味の素スタジアム,1,24.8,45.0,18221,27,6,5,2009,0,14,1,48999,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-3
1009,1009,11707,2009-05-09,14:04,11,1,磐田,大宮,ヤマハスタジアム(磐田),1,22.6,64.0,9783,17,6,5,2009,0,14,24,15165,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
1010,1010,11708,2009-05-09,14:03,11,1,大分,横浜FM,九州石油ドーム,1,26.4,27.0,18245,22,6,5,2009,0,14,7,31997,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
1011,1011,11709,2009-05-09,16:05,11,1,千葉,広島,フクダ電子アリーナ,1,23.6,49.0,14182,14,6,5,2009,0,16,5,19470,11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
1012,1012,11710,2009-05-09,18:04,11,1,山形,新潟,NDソフトスタジアム山形,1,21.1,53.0,17171,2,6,5,2009,0,18,9,20784,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1013,1013,11711,2009-05-10,14:05,11,2,浦和,川崎F,埼玉スタジアム2002,1,29.3,41.0,51594,29,0,5,2009,0,14,20,62010,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
1014,1014,11712,2009-05-10,15:04,11,2,鹿島,清水,県立カシマサッカースタジアム,1,27.1,62.0,19154,52,0,5,2009,0,15,28,37496,21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1
1015,1015,11713,2009-05-10,15:03,11,2,G大阪,柏,万博記念競技場,1,28.3,33.0,18319,21,0,5,2009,0,15,2,21000,17,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1016,1016,11714,2009-05-10,15:04,11,2,神戸,名古屋,ホームズスタジアム神戸,1,23.8,57.0,10149,16,0,5,2009,0,15,25,28425,6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4
1017,1017,11715,2009-05-16,13:03,12,1,名古屋,大宮,豊田スタジアム,0,17.5,83.0,16577,56,6,5,2009,0,13,6,41255,8,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1018,1018,11716,2009-05-16,14:04,12,1,浦和,G大阪,埼玉スタジアム2002,12,19.5,52.0,53374,29,6,5,2009,0,14,20,62010,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1019,1019,11717,2009-05-16,15:03,12,1,川崎F,磐田,等々力陸上競技場,12,19.8,51.0,16329,55,6,5,2009,0,15,10,26827,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
1020,1020,11718,2009-05-16,16:04,12,1,柏,鹿島,日立柏サッカー場,12,18.6,60.0,10651,42,6,5,2009,0,16,17,15109,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
1021,1021,11719,2009-05-16,16:04,12,1,広島,山形,広島ビッグアーチ,12,17.6,65.0,9479,38,6,5,2009,0,16,11,36894,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
1022,1022,11720,2009-05-16,19:04,12,1,横浜FM,FC東京,日産スタジアム,12,17.5,64.0,20349,41,6,5,2009,0,19,19,72081,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
1023,1023,11721,2009-05-16,19:03,12,1,清水,大分,アウトソーシングスタジアム日本平,12,15.6,78.0,13141,5,6,5,2009,0,19,21,20248,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
1024,1024,11722,2009-05-17,14:03,12,2,新潟,神戸,東北電力ビッグスワンスタジアム,32,19.5,77.0,28817,45,0,5,2009,0,14,13,41684,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2
1025,1025,11723,2009-05-17,14:04,12,2,京都,千葉,京都市西京極総合運動公園陸上競技場兼球技場,32,18.4,94.0,5567,23,0,5,2009,0,14,3,20588,5,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
1026,1026,11724,2009-05-23,13:03,13,1,新潟,清水,東北電力ビッグスワンスタジアム,12,19.5,59.0,29760,45,6,5,2009,0,13,13,41684,21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1027,1027,11725,2009-05-23,14:05,13,1,大分,広島,九州石油ドーム,12,24.2,52.0,16298,22,6,5,2009,0,14,7,31997,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
1028,1028,11726,2009-05-23,16:04,13,1,山形,京都,NDソフトスタジアム山形,12,19.2,58.0,6554,2,6,5,2009,0,16,9,20784,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
1029,1029,11727,2009-05-23,19:04,13,1,千葉,横浜FM,フクダ電子アリーナ,12,22.3,62.0,14833,14,6,5,2009,0,19,5,19470,19,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1030,1030,11728,2009-05-23,19:04,13,1,神戸,柏,ホームズスタジアム神戸,1,23.0,57.0,6002,16,6,5,2009,0,19,25,28425,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
1031,1031,11729,2009-05-24,13:03,13,2,G大阪,鹿島,万博記念競技場,1,24.1,50.0,19092,21,0,5,2009,0,13,2,21000,28,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
1032,1032,11730,2009-05-24,14:05,13,2,FC東京,川崎F,味の素スタジアム,35,20.4,70.0,27851,27,0,5,2009,0,14,1,48999,10,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
1033,1033,11731,2009-05-24,15:03,13,2,磐田,名古屋,ヤマハスタジアム(磐田),13,21.3,75.0,15632,17,0,5,2009,0,15,24,15165,6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,-1
