,id,match_date,kick_off_time,section,round,home_team,away_team,venue,weather,temperature,humidity,attendance,venue_id,day_of_the_week,month,year,kick_off_time_hour,home_team_id,capacity,away_team_id
589,10268,2007-11-18,17:03,32,1,横浜FC,新潟,日産スタジアム,1,14.0,33.0,7751,41,0,11,2007,17,18,72081,13
590,10269,2007-11-18,14:00,32,1,甲府,大宮,山梨県小瀬スポーツ公園陸上競技場,1,16.8,24.0,15151,35,0,11,2007,14,23,15859,8
591,10270,2007-11-18,14:03,32,1,磐田,川崎F,ヤマハスタジアム(磐田),13,13.4,45.0,13172,17,0,11,2007,14,24,15165,10
592,10271,2007-11-18,14:05,32,1,広島,神戸,広島ビッグアーチ,1,10.4,36.0,13555,38,0,11,2007,14,11,36894,25
593,10272,2007-11-18,17:05,32,1,大分,名古屋,九州石油ドーム,1,9.4,30.0,27811,22,0,11,2007,17,7,31997,6
594,10273,2007-11-24,14:04,33,1,浦和,鹿島,埼玉スタジアム2002,1,13.1,43.0,62123,29,6,11,2007,14,20,62010,28
595,10274,2007-11-24,14:04,33,1,柏,甲府,日立柏サッカー場,1,15.8,38.0,11021,42,6,11,2007,14,17,15109,23
596,10275,2007-11-24,14:00,33,1,FC東京,大宮,味の素スタジアム,1,13.3,43.0,20749,27,6,11,2007,14,1,48999,8
597,10276,2007-11-24,14:05,33,1,川崎F,広島,等々力陸上競技場,1,14.7,48.0,16813,55,6,11,2007,14,10,26827,11
598,10277,2007-11-24,14:03,33,1,横浜FM,新潟,日産スタジアム,1,14.1,53.0,24956,41,6,11,2007,14,19,72081,13
599,10278,2007-11-24,14:04,33,1,清水,千葉,日本平スタジアム,1,16.7,46.0,18577,40,6,11,2007,14,21,20248,5
600,10279,2007-11-24,14:03,33,1,名古屋,横浜FC,名古屋市瑞穂陸上競技場,1,14.6,33.0,16370,26,6,11,2007,14,6,20223,18
601,10280,2007-11-24,14:04,33,1,G大阪,神戸,万博記念競技場,1,15.2,33.0,20109,21,6,11,2007,14,2,21000,25
602,10281,2007-11-24,14:05,33,1,大分,磐田,九州石油ドーム,1,17.4,41.0,23381,22,6,11,2007,14,7,31997,24
603,10282,2007-12-01,14:34,34,1,鹿島,清水,県立カシマサッカースタジアム,9,15.1,61.0,31384,52,6,12,2007,14,28,37496,21
604,10283,2007-12-01,14:30,34,1,大宮,川崎F,NACK5スタジアム大宮,1,14.3,48.0,11268,1,6,12,2007,14,8,15491,10
605,10284,2007-12-01,14:33,34,1,千葉,名古屋,フクダ電子アリーナ,1,15.4,55.0,15341,14,6,12,2007,14,5,19470,6
606,10285,2007-12-01,14:34,34,1,横浜FC,浦和,日産スタジアム,1,14.2,58.0,46697,41,6,12,2007,14,18,72081,20
607,10286,2007-12-01,14:34,34,1,甲府,FC東京,山梨県小瀬スポーツ公園陸上競技場,1,14.6,37.0,14777,35,6,12,2007,14,23,15859,1
608,10287,2007-12-01,14:34,34,1,新潟,大分,東北電力ビッグスワンスタジアム,32,12.3,60.0,37430,45,6,12,2007,14,13,41684,7
609,10288,2007-12-01,14:34,34,1,磐田,柏,ヤマハスタジアム(磐田),1,15.0,41.0,13923,17,6,12,2007,14,24,15165,17
610,10289,2007-12-01,14:34,34,1,神戸,横浜FM,ホームズスタジアム神戸,1,14.9,47.0,20687,16,6,12,2007,14,25,28425,19
611,10290,2007-12-01,14:34,34,1,広島,G大阪,広島ビッグアーチ,1,12.1,63.0,14173,38,6,12,2007,14,11,36894,2
612,10803,2008-03-08,13:02,1,1,G大阪,千葉,万博記念競技場,1,11.1,31.0,18093,21,6,3,2008,13,2,21000,5
613,10804,2008-03-08,14:04,1,1,FC東京,神戸,味の素スタジアム,1,12.3,25.0,24390,27,6,3,2008,14,1,48999,25
614,10805,2008-03-08,14:05,1,1,横浜FM,浦和,日産スタジアム,1,11.9,31.0,61246,41,6,3,2008,14,19,72081,20
615,10806,2008-03-08,14:04,1,1,名古屋,京都,豊田スタジアム,1,13.3,29.0,26102,56,6,3,2008,14,6,41255,3
616,10807,2008-03-08,15:04,1,1,清水,大分,日本平スタジアム,1,12.0,50.0,19054,40,6,3,2008,15,21,20248,7
617,10808,2008-03-08,16:03,1,1,鹿島,札幌,県立カシマサッカースタジアム,1,10.4,39.0,28152,52,6,3,2008,16,28,37496,14
618,10809,2008-03-09,14:04,1,2,柏,磐田,日立柏サッカー場,9,15.1,36.0,11210,42,0,3,2008,14,17,15109,24
619,10810,2008-03-09,14:04,1,2,川崎F,東京V,等々力陸上競技場,1,16.3,29.0,21020,55,0,3,2008,14,10,26827,15
620,10811,2008-03-09,16:00,1,2,大宮,新潟,NACK5スタジアム大宮,1,15.6,29.0,12505,1,0,3,2008,16,8,15491,13
621,10812,2008-03-15,13:05,2,1,大分,柏,九州石油ドーム,1,15.3,29.0,18263,22,6,3,2008,13,7,31997,17
622,10813,2008-03-15,14:04,2,1,浦和,名古屋,埼玉スタジアム2002,1,19.9,32.0,54482,29,6,3,2008,14,20,62010,6
623,10814,2008-03-15,15:04,2,1,磐田,G大阪,エコパスタジアム,1,16.4,45.0,25560,6,6,3,2008,15,24,51697,2
624,10815,2008-03-15,15:00,2,1,神戸,川崎F,ホームズスタジアム神戸,1,14.7,42.0,16066,16,6,3,2008,15,25,28425,10
625,10816,2008-03-15,16:05,2,1,札幌,横浜FM,札幌ドーム,0,21.2,44.0,25225,43,6,3,2008,16,14,39856,19
626,10817,2008-03-15,16:03,2,1,新潟,FC東京,東北電力ビッグスワンスタジアム,1,10.9,54.0,35083,45,6,3,2008,16,13,41684,1
627,10818,2008-03-15,17:03,2,1,千葉,清水,フクダ電子アリーナ,1,14.4,62.0,14566,14,6,3,2008,17,5,19470,21
628,10819,2008-03-16,13:34,2,2,京都,大宮,京都市西京極総合運動公園陸上競技場兼球技場,1,21.1,32.0,14982,23,0,3,2008,13,3,20588,8
629,10820,2008-03-16,16:03,2,2,東京V,鹿島,味の素スタジアム,1,18.4,32.0,18934,27,0,3,2008,16,15,48999,28
630,10821,2008-03-30,13:04,3,1,清水,大宮,日本平スタジアム,32,11.6,57.0,13855,40,0,3,2008,13,21,20248,8
631,10822,2008-03-30,13:03,3,1,G大阪,東京V,万博記念競技場,32,10.5,67.0,13693,21,0,3,2008,13,2,21000,15
632,10823,2008-03-30,14:04,3,1,FC東京,京都,味の素スタジアム,12,11.2,55.0,19233,27,0,3,2008,14,1,48999,3
633,10824,2008-03-30,15:05,3,1,川崎F,千葉,等々力陸上競技場,32,9.8,71.0,17658,55,0,3,2008,15,10,26827,5
634,10825,2008-03-30,16:04,3,1,鹿島,横浜FM,県立カシマサッカースタジアム,14,10.4,68.0,22901,52,0,3,2008,16,28,37496,19
635,10826,2008-03-30,16:03,3,1,浦和,新潟,埼玉スタジアム2002,32,8.7,75.0,46962,29,0,3,2008,16,20,62010,13
636,10827,2008-03-30,16:01,3,1,柏,札幌,日立柏サッカー場,32,7.5,88.0,10048,42,0,3,2008,16,17,15109,14
637,10828,2008-03-30,19:03,3,1,名古屋,大分,名古屋市瑞穂陸上競技場,32,7.9,90.0,8764,26,0,3,2008,19,6,20223,7
638,10829,2008-03-30,19:03,3,1,神戸,磐田,ホームズスタジアム神戸,0,14.0,58.0,10043,16,0,3,2008,19,25,28425,24
639,10830,2008-04-02,19:03,4,1,札幌,川崎F,札幌ドーム,0,20.8,35.0,14377,43,3,4,2008,19,14,39856,10
640,10831,2008-04-02,19:04,4,1,大宮,名古屋,NACK5スタジアム大宮,1,12.6,59.0,7591,1,3,4,2008,19,8,15491,6
641,10832,2008-04-02,19:03,4,1,千葉,神戸,フクダ電子アリーナ,1,13.6,51.0,8694,14,3,4,2008,19,5,19470,25
642,10833,2008-04-02,19:03,4,1,東京V,磐田,国立競技場,1,13.5,57.0,9087,28,3,4,2008,19,15,54224,24
643,10834,2008-04-02,19:05,4,1,横浜FM,FC東京,ニッパツ三ツ沢球技場,1,13.6,50.0,11670,11,3,4,2008,19,19,15440,1
644,10835,2008-04-02,19:04,4,1,新潟,鹿島,東北電力ビッグスワンスタジアム,1,10.6,41.0,22740,45,3,4,2008,19,13,41684,28
645,10836,2008-04-02,19:03,4,1,清水,浦和,日本平スタジアム,12,12.6,43.0,15223,40,3,4,2008,19,21,20248,20
646,10837,2008-04-02,19:04,4,1,京都,柏,京都市西京極総合運動公園陸上競技場兼球技場,12,13.1,54.0,8192,23,3,4,2008,19,3,20588,17
647,10838,2008-04-02,19:01,4,1,大分,G大阪,九州石油ドーム,12,14.5,42.0,17651,22,3,4,2008,19,7,31997,2
648,10839,2008-04-05,13:00,5,1,大宮,大分,NACK5スタジアム大宮,1,20.8,21.0,6450,1,6,4,2008,13,8,15491,7
649,10840,2008-04-05,13:04,5,1,磐田,浦和,エコパスタジアム,1,16.3,32.0,27866,6,6,4,2008,13,24,51697,20
650,10841,2008-04-05,14:04,5,1,鹿島,千葉,県立カシマサッカースタジアム,1,16.3,29.0,17257,52,6,4,2008,14,28,37496,5
651,10842,2008-04-05,14:04,5,1,FC東京,札幌,味の素スタジアム,1,17.8,25.0,20180,27,6,4,2008,14,1,48999,14
652,10843,2008-04-05,16:03,5,1,名古屋,横浜FM,豊田スタジアム,1,17.4,29.0,19193,56,6,4,2008,16,6,41255,19
653,10844,2008-04-05,16:03,5,1,G大阪,清水,万博記念競技場,12,17.3,22.0,16219,21,6,4,2008,16,2,21000,21
654,10845,2008-04-05,17:03,5,1,川崎F,京都,等々力陸上競技場,1,15.7,37.0,14753,55,6,4,2008,17,10,26827,3
655,10846,2008-04-06,16:00,5,2,柏,新潟,日立柏サッカー場,1,17.6,31.0,9585,42,0,4,2008,16,17,15109,13
656,10847,2008-04-06,16:03,5,2,神戸,東京V,ホームズスタジアム神戸,1,16.9,30.0,8150,16,0,4,2008,16,25,28425,15
657,10848,2008-04-12,13:34,6,1,札幌,磐田,札幌ドーム,0,20.9,38.0,15240,43,6,4,2008,13,14,39856,24
658,10849,2008-04-12,14:05,6,1,横浜FM,柏,日産スタジアム,12,18.8,47.0,20026,41,6,4,2008,14,19,72081,17
659,10850,2008-04-12,14:03,6,1,清水,名古屋,日本平スタジアム,12,19.2,66.0,14167,40,6,4,2008,14,21,20248,6
660,10851,2008-04-12,16:03,6,1,千葉,大宮,フクダ電子アリーナ,26,17.5,53.0,11091,14,6,4,2008,16,5,19470,8
661,10852,2008-04-12,17:03,6,1,東京V,FC東京,味の素スタジアム,12,16.7,58.0,22503,27,6,4,2008,17,15,48999,1
662,10853,2008-04-12,19:05,6,1,大分,川崎F,九州石油ドーム,1,14.8,55.0,16977,22,6,4,2008,19,7,31997,10
663,10854,2008-04-13,13:04,6,2,京都,神戸,京都市西京極総合運動公園陸上競技場兼球技場,12,20.1,42.0,14109,23,0,4,2008,13,3,20588,25
664,10855,2008-04-13,16:04,6,2,浦和,鹿島,埼玉スタジアム2002,29,9.3,80.0,54450,29,0,4,2008,16,20,62010,28
665,10856,2008-04-13,16:03,6,2,G大阪,新潟,万博記念競技場,14,18.6,59.0,13321,21,0,4,2008,16,2,21000,13
666,10857,2008-04-19,13:03,7,1,名古屋,千葉,名古屋市瑞穂陸上競技場,1,23.2,39.0,12214,26,6,4,2008,13,6,20223,5
667,10858,2008-04-19,16:04,7,1,鹿島,G大阪,県立カシマサッカースタジアム,32,13.1,69.0,17292,52,6,4,2008,16,28,37496,2
668,10859,2008-04-19,16:04,7,1,FC東京,川崎F,味の素スタジアム,12,15.8,52.0,22283,27,6,4,2008,16,1,48999,10
669,10860,2008-04-19,16:00,7,1,新潟,京都,東北電力ビッグスワンスタジアム,32,14.9,62.0,27115,45,6,4,2008,16,13,41684,3
670,10861,2008-04-19,16:05,7,1,神戸,札幌,ホームズスタジアム神戸,1,15.6,54.0,11126,16,6,4,2008,16,25,28425,14
671,10862,2008-04-19,19:02,7,1,柏,東京V,日立柏サッカー場,21,14.1,67.0,8525,42,6,4,2008,19,17,15109,15
672,10863,2008-04-19,19:04,7,1,横浜FM,清水,日産スタジアム,29,15.1,58.0,19763,41,6,4,2008,19,19,72081,21
673,10864,2008-04-20,14:01,7,2,浦和,大宮,埼玉スタジアム2002,12,18.3,43.0,50997,29,0,4,2008,14,20,62010,8
674,10865,2008-04-20,14:04,7,2,磐田,大分,ヤマハスタジアム(磐田),1,19.4,52.0,11229,17,0,4,2008,14,24,15165,7
675,10866,2008-04-26,13:04,8,1,清水,FC東京,日本平スタジアム,32,14.9,75.0,14145,40,6,4,2008,13,21,20248,1
676,10867,2008-04-26,13:33,8,1,札幌,新潟,札幌ドーム,0,20.9,31.0,13055,43,6,4,2008,13,14,39856,13
677,10868,2008-04-26,14:05,8,1,東京V,名古屋,味の素スタジアム,32,14.1,76.0,11997,27,6,4,2008,14,15,48999,6
678,10869,2008-04-26,14:05,8,1,大分,横浜FM,九州石油ドーム,1,21.6,31.0,16433,22,6,4,2008,14,7,31997,19
679,10870,2008-04-26,16:04,8,1,京都,浦和,京都市西京極総合運動公園陸上競技場兼球技場,12,19.8,50.0,19680,23,6,4,2008,16,3,20588,20
680,10871,2008-04-26,19:03,8,1,千葉,磐田,フクダ電子アリーナ,32,14.6,65.0,13083,14,6,4,2008,19,5,19470,24
681,10872,2008-04-26,19:04,8,1,川崎F,柏,等々力陸上競技場,14,14.8,68.0,14426,55,6,4,2008,19,10,26827,17
682,10873,2008-04-27,16:00,8,2,大宮,鹿島,NACK5スタジアム大宮,2,19.8,52.0,11884,1,0,4,2008,16,8,15491,28
683,10874,2008-04-27,16:04,8,2,神戸,G大阪,ホームズスタジアム神戸,1,18.5,44.0,19014,16,0,4,2008,16,25,28425,2
684,10875,2008-04-29,14:04,9,1,柏,清水,日立柏サッカー場,1,23.8,41.0,11012,42,2,4,2008,14,17,15109,21
685,10876,2008-04-29,14:04,9,1,磐田,京都,ヤマハスタジアム(磐田),1,20.0,58.0,11642,17,2,4,2008,14,24,15165,3
686,10877,2008-04-29,15:04,9,1,新潟,東京V,東北電力ビッグスワンスタジアム,1,20.6,38.0,35788,45,2,4,2008,15,13,41684,15
687,10878,2008-04-29,16:00,9,1,浦和,札幌,埼玉スタジアム2002,1,22.0,31.0,48031,29,2,4,2008,16,20,62010,14
688,10879,2008-04-29,16:04,9,1,FC東京,大分,味の素スタジアム,1,20.6,43.0,20283,27,2,4,2008,16,1,48999,7
689,10880,2008-04-29,19:04,9,1,横浜FM,千葉,日産スタジアム,12,17.9,68.0,20220,41,2,4,2008,19,19,72081,5
690,10881,2008-04-29,19:03,9,1,名古屋,川崎F,名古屋市瑞穂陸上競技場,1,18.7,69.0,15061,26,2,4,2008,19,6,20223,10
691,10882,2008-04-30,19:04,9,2,鹿島,神戸,県立カシマサッカースタジアム,1,19.0,75.0,10221,52,3,4,2008,19,28,37496,25
692,10883,2008-04-30,19:03,9,2,G大阪,大宮,万博記念競技場,1,20.5,56.0,10081,21,3,4,2008,19,2,21000,8
693,10884,2008-05-03,13:04,10,1,京都,札幌,京都市西京極総合運動公園陸上競技場兼球技場,1,31.0,30.0,12467,23,6,5,2008,13,3,20588,14
694,10885,2008-05-03,13:05,10,1,大分,新潟,九州石油ドーム,1,28.2,32.0,19273,22,6,5,2008,13,7,31997,13
695,10886,2008-05-03,14:05,10,1,大宮,FC東京,NACK5スタジアム大宮,26,23.4,68.0,12104,1,6,5,2008,14,8,15491,1
696,10887,2008-05-03,14:03,10,1,名古屋,G大阪,豊田スタジアム,1,27.1,42.0,34436,56,6,5,2008,14,6,41255,2
697,10888,2008-05-03,15:00,10,1,東京V,横浜FM,国立競技場,13,21.2,71.0,21798,28,6,5,2008,15,15,54224,19
698,10889,2008-05-03,16:03,10,1,千葉,柏,フクダ電子アリーナ,34,19.0,77.0,14103,14,6,5,2008,16,5,19470,17
699,10890,2008-05-03,16:03,10,1,清水,磐田,日本平スタジアム,1,25.6,57.0,20330,40,6,5,2008,16,21,20248,24
700,10891,2008-05-03,19:03,10,1,川崎F,鹿島,等々力陸上競技場,13,19.8,74.0,20280,55,6,5,2008,19,10,26827,28
701,10892,2008-05-03,19:04,10,1,神戸,浦和,ホームズスタジアム神戸,1,22.3,48.0,23088,16,6,5,2008,19,25,28425,20
702,10893,2008-05-06,13:05,11,1,札幌,東京V,札幌ドーム,0,21.6,33.0,16508,43,2,5,2008,13,14,39856,15
703,10894,2008-05-06,13:03,11,1,磐田,川崎F,ヤマハスタジアム(磐田),1,21.7,41.0,13602,17,2,5,2008,13,24,15165,10
704,10895,2008-05-06,14:04,11,1,柏,神戸,日立柏サッカー場,1,25.5,19.0,9398,42,2,5,2008,14,17,15109,25
705,10896,2008-05-06,14:34,11,1,新潟,清水,東北電力ビッグスワンスタジアム,1,20.5,24.0,36403,45,2,5,2008,14,13,41684,21
706,10897,2008-05-06,15:04,11,1,FC東京,名古屋,味の素スタジアム,1,20.5,30.0,30825,27,2,5,2008,15,1,48999,6
707,10898,2008-05-06,15:00,11,1,横浜FM,大宮,日産スタジアム,1,20.9,30.0,27988,41,2,5,2008,15,19,72081,8
708,10899,2008-05-06,16:00,11,1,浦和,千葉,埼玉スタジアム2002,1,22.0,28.0,52008,29,2,5,2008,16,20,62010,5
709,10900,2008-06-25,19:04,11,2,鹿島,大分,県立カシマサッカースタジアム,12,17.5,80.0,8286,52,3,6,2008,19,28,37496,7
710,10901,2008-06-25,19:00,11,2,G大阪,京都,万博記念競技場,12,24.7,65.0,15840,21,3,6,2008,19,2,21000,3
711,10902,2008-05-10,14:05,12,1,川崎F,浦和,等々力陸上競技場,32,13.6,70.0,20335,55,6,5,2008,14,10,26827,20
712,10903,2008-05-10,14:05,12,1,大分,東京V,九州石油ドーム,0,12.3,82.0,16771,22,6,5,2008,14,7,31997,15
713,10904,2008-05-10,16:00,12,1,大宮,札幌,NACK5スタジアム大宮,32,12.8,73.0,6399,1,6,5,2008,16,8,15491,14
714,10905,2008-05-10,16:03,12,1,千葉,京都,フクダ電子アリーナ,32,13.3,76.0,10178,14,6,5,2008,16,5,19470,3
715,10906,2008-05-10,16:05,12,1,FC東京,柏,味の素スタジアム,32,12.9,77.0,17122,27,6,5,2008,16,1,48999,17
716,10907,2008-05-10,19:04,12,1,新潟,磐田,東北電力ビッグスワンスタジアム,12,13.9,58.0,33657,45,6,5,2008,19,13,41684,24
717,10908,2008-05-10,19:03,12,1,名古屋,神戸,名古屋市瑞穂陸上競技場,32,13.4,89.0,7353,26,6,5,2008,19,6,20223,25
718,10909,2008-05-11,13:04,12,2,清水,鹿島,日本平スタジアム,12,17.5,52.0,16195,40,0,5,2008,13,21,20248,28
719,10910,2008-05-11,16:03,12,2,G大阪,横浜FM,万博記念競技場,1,15.3,51.0,20773,21,0,5,2008,16,2,21000,19
720,10911,2008-05-17,13:04,13,1,札幌,名古屋,札幌ドーム,0,20.1,58.0,16631,43,6,5,2008,13,14,39856,6
721,10912,2008-05-17,14:04,13,1,浦和,G大阪,埼玉スタジアム2002,1,22.4,54.0,57050,29,6,5,2008,14,20,62010,2
722,10913,2008-05-17,14:00,13,1,磐田,FC東京,ヤマハスタジアム(磐田),1,21.0,62.0,10958,17,6,5,2008,14,24,15165,1
723,10914,2008-05-17,14:04,13,1,京都,横浜FM,鹿児島県立鴨池陸上競技場,1,27.8,36.0,10903,59,6,5,2008,14,3,12584,19
724,10915,2008-05-17,16:04,13,1,鹿島,柏,県立カシマサッカースタジアム,1,15.1,73.0,20361,52,6,5,2008,16,28,37496,17
725,10916,2008-05-17,16:05,13,1,千葉,大分,フクダ電子アリーナ,1,21.4,59.0,11616,14,6,5,2008,16,5,19470,7
726,10917,2008-05-17,19:04,13,1,川崎F,大宮,等々力陸上競技場,12,20.3,60.0,14235,55,6,5,2008,19,10,26827,8
727,10918,2008-05-18,18:03,13,2,東京V,清水,味の素スタジアム,26,19.1,69.0,11426,27,0,5,2008,18,15,48999,21
728,10919,2008-05-18,16:03,13,2,神戸,新潟,ホームズスタジアム神戸,1,20.8,67.0,9117,16,0,5,2008,16,25,28425,13
729,10920,2008-06-28,14:05,14,1,大宮,東京V,熊谷スポーツ文化公園陸上競技場,2,26.8,59.0,6979,51,6,6,2008,14,8,15002,15
730,10921,2008-06-28,15:04,14,1,清水,京都,日本平スタジアム,12,22.9,76.0,17099,40,6,6,2008,15,21,20248,3
731,10922,2008-06-28,16:03,14,1,新潟,川崎F,東北電力ビッグスワンスタジアム,12,25.8,60.0,40029,45,6,6,2008,16,13,41684,10
732,10923,2008-06-28,19:03,14,1,柏,浦和,国立競技場,12,23.3,69.0,36785,28,6,6,2008,19,17,54224,20
733,10924,2008-06-28,19:05,14,1,横浜FM,磐田,日産スタジアム,12,22.9,75.0,27549,41,6,6,2008,19,19,72081,24
734,10925,2008-06-28,19:01,14,1,名古屋,鹿島,名古屋市瑞穂陸上競技場,32,22.4,89.0,18215,26,6,6,2008,19,6,20223,28
735,10926,2008-06-29,14:05,14,2,大分,神戸,九州石油ドーム,1,29.1,53.0,18733,22,0,6,2008,14,7,31997,25
736,10927,2008-06-29,16:04,14,2,FC東京,千葉,味の素スタジアム,32,20.9,89.0,27976,27,0,6,2008,16,1,48999,5
737,10928,2008-06-29,19:00,14,2,G大阪,札幌,万博記念競技場,12,24.9,93.0,14039,21,0,6,2008,19,2,21000,14
738,10929,2008-07-05,14:03,15,1,札幌,清水,札幌厚別公園競技場,1,28.4,60.0,10282,44,6,7,2008,14,14,19620,21
739,10930,2008-07-05,18:00,15,1,東京V,千葉,味の素スタジアム,12,27.1,78.0,10069,27,6,7,2008,18,15,48999,5
740,10931,2008-07-05,19:04,15,1,浦和,FC東京,埼玉スタジアム2002,1,28.6,74.0,49218,29,6,7,2008,19,20,62010,1
741,10932,2008-07-05,19:03,15,1,新潟,名古屋,東北電力ビッグスワンスタジアム,12,26.4,80.0,37529,45,6,7,2008,19,13,41684,6
742,10933,2008-07-05,19:03,15,1,磐田,鹿島,エコパスタジアム,1,24.8,91.0,18479,6,6,7,2008,19,24,51697,28
743,10934,2008-07-05,19:03,15,1,神戸,大宮,ホームズスタジアム神戸,1,26.2,78.0,9172,16,6,7,2008,19,25,28425,8
744,10935,2008-07-06,19:04,15,2,柏,G大阪,日立柏サッカー場,21,26.6,82.0,10726,42,0,7,2008,19,17,15109,2
745,10936,2008-07-06,19:04,15,2,川崎F,横浜FM,等々力陸上競技場,12,26.5,77.0,17993,55,0,7,2008,19,10,26827,19
746,10937,2008-07-06,19:04,15,2,京都,大分,京都市西京極総合運動公園陸上競技場兼球技場,12,30.4,66.0,12533,23,0,7,2008,19,3,20588,7
747,10938,2008-07-12,18:03,16,1,東京V,京都,味の素スタジアム,1,28.8,61.0,8060,27,6,7,2008,18,15,48999,3
748,10939,2008-07-12,18:00,16,1,清水,神戸,日本平スタジアム,1,27.4,80.0,14164,40,6,7,2008,18,21,20248,25
749,10940,2008-07-12,18:05,16,1,大分,浦和,九州石油ドーム,10,27.4,74.0,28214,22,6,7,2008,18,7,31997,20
750,10941,2008-07-12,19:04,16,1,大宮,磐田,NACK5スタジアム大宮,12,26.8,73.0,11061,1,6,7,2008,19,8,15491,24
751,10942,2008-07-12,19:03,16,1,名古屋,柏,名古屋市瑞穂陸上競技場,1,29.7,53.0,11717,26,6,7,2008,19,6,20223,17
752,10943,2008-07-12,19:03,16,1,G大阪,川崎F,万博記念競技場,1,29.1,60.0,20138,21,6,7,2008,19,2,21000,10
753,10944,2008-07-13,19:04,16,2,鹿島,FC東京,県立カシマサッカースタジアム,45,23.3,81.0,16561,52,0,7,2008,19,28,37496,1
754,10945,2008-07-13,19:03,16,2,千葉,札幌,フクダ電子アリーナ,1,26.6,74.0,12494,14,0,7,2008,19,5,19470,14
755,10946,2008-07-13,19:00,16,2,横浜FM,新潟,ニッパツ三ツ沢球技場,12,27.4,70.0,12294,11,0,7,2008,19,19,15440,13
756,10947,2008-07-16,19:03,17,1,札幌,大分,札幌厚別公園競技場,32,19.8,84.0,9512,44,3,7,2008,19,14,19620,7
757,10948,2008-07-16,19:04,17,1,京都,鹿島,京都市西京極総合運動公園陸上競技場兼球技場,1,28.1,64.0,15081,23,3,7,2008,19,3,20588,28
758,10949,2008-07-16,19:04,17,1,神戸,横浜FM,ホームズスタジアム神戸,1,26.3,81.0,9524,16,3,7,2008,19,25,28425,19
759,10950,2008-07-16,19:34,17,1,FC東京,G大阪,国立競技場,2,28.0,68.0,27701,28,3,7,2008,19,1,54224,2
760,10951,2008-07-16,19:33,17,1,新潟,千葉,東北電力ビッグスワンスタジアム,1,26.3,78.0,30711,45,3,7,2008,19,13,41684,5
761,10952,2008-07-17,19:04,17,2,柏,大宮,日立柏サッカー場,1,27.4,79.0,7474,42,4,7,2008,19,17,15109,8
762,10953,2008-07-17,19:04,17,2,川崎F,清水,等々力陸上競技場,1,28.1,72.0,14131,55,4,7,2008,19,10,26827,21
763,10954,2008-07-17,19:00,17,2,磐田,名古屋,ヤマハスタジアム(磐田),1,28.0,81.0,8216,17,4,7,2008,19,24,15165,6
764,10955,2008-07-17,19:31,17,2,浦和,東京V,埼玉スタジアム2002,1,28.1,83.0,35080,29,4,7,2008,19,20,62010,15
765,10956,2008-07-20,14:04,18,1,札幌,神戸,札幌厚別公園競技場,12,21.9,81.0,12222,44,0,7,2008,14,14,19620,25
