,id,match_date,kick_off_time,section,round,home_team,away_team,venue,weather,temperature,humidity,attendance,day_of_the_week,kick_off_time_hour,month,home_team_id,capacity,away_team_id,match_date_tear
951,11649,"2009,4,4",19:04,4,1,磐田,FC東京,17,32,11.1,92,8716,6,19,4,24,15165,1,2009
952,11650,"2009,4,5",13:04,4,2,山形,千葉,2,1,15.9,31,9172,0,13,4,9,20784,5,2009
953,11651,"2009,4,5",16:04,4,2,神戸,清水,16,0,16.1,53,10020,0,16,4,25,28425,21,2009
954,11652,"2009,4,11",14:05,5,1,大分,山形,22,1,22.4,41,18461,6,14,4,7,31997,9,2009
955,11653,"2009,4,11",15:05,5,1,横浜FM,神戸,11,1,22.5,26,12912,6,15,4,19,15440,25,2009
956,11654,"2009,4,11",16:03,5,1,千葉,磐田,14,1,20.6,44,14496,6,16,4,5,19470,24,2009
957,11655,"2009,4,11",19:04,5,1,京都,新潟,23,1,20.1,26,10515,6,19,4,3,20588,13,2009
958,11656,"2009,4,11",19:04,5,1,広島,柏,38,1,14.8,58,11909,6,19,4,11,36894,17,2009
959,11657,"2009,4,12",13:04,5,2,FC東京,鹿島,27,1,21.9,42,32913,0,13,4,1,48999,28,2009
960,11658,"2009,4,12",13:03,5,2,清水,川崎F,5,1,21.5,28,17256,0,13,4,21,20248,10,2009
961,11659,"2009,4,12",16:00,5,2,大宮,G大阪,1,1,21.7,35,11536,0,16,4,8,15491,2,2009
962,11660,"2009,4,12",16:03,5,2,名古屋,浦和,56,0,19.7,49,32435,0,16,4,6,41255,20,2009
963,11661,"2009,4,17",19:33,6,1,G大阪,山形,21,12,14.4,52,10159,5,19,4,2,21000,9,2009
964,11662,"2009,4,18",13:04,6,2,柏,名古屋,42,26,20.3,45,10368,6,13,4,17,15109,6,2009
965,11663,"2009,4,18",14:04,6,2,新潟,広島,45,1,19.7,23,30169,6,14,4,13,41684,11,2009
966,11664,"2009,4,18",15:05,6,2,鹿島,横浜FM,52,2,16.1,64,18730,6,15,4,28,37496,19,2009
967,11665,"2009,4,18",16:03,6,2,川崎F,大宮,55,12,18.3,53,16224,6,16,4,10,26827,8,2009
968,11666,"2009,4,18",19:04,6,2,浦和,京都,29,12,17.1,62,41836,6,19,4,20,62010,3,2009
969,11667,"2009,4,18",19:04,6,2,FC東京,千葉,28,1,15.8,69,27486,6,19,4,1,54224,5,2009
970,11668,"2009,4,19",13:03,6,3,磐田,清水,6,1,23.5,45,22152,0,13,4,24,51697,21,2009
971,11669,"2009,4,19",16:05,6,3,神戸,大分,16,1,23.8,36,13462,0,16,4,25,28425,7,2009
972,11670,"2009,4,25",13:01,7,1,大宮,新潟,29,32,12.9,78,15759,6,13,4,8,62010,13,2009
973,11671,"2009,4,25",13:04,7,1,清水,柏,5,32,13.4,87,9756,6,13,4,21,20248,17,2009
974,11672,"2009,4,25",14:04,7,1,山形,鹿島,2,32,9.7,72,16658,6,14,4,9,20784,28,2009
975,11673,"2009,4,25",16:03,7,1,千葉,浦和,14,32,15.3,82,15428,6,16,4,5,19470,20,2009
976,11674,"2009,4,25",19:04,7,1,京都,磐田,23,34,16.1,94,6851,6,19,4,3,20588,24,2009
977,11675,"2009,4,25",19:05,7,1,大分,FC東京,22,26,16.9,43,17246,6,19,4,7,31997,1,2009
978,11676,"2009,4,26",13:04,7,2,広島,川崎F,38,12,12.3,55,13896,0,13,4,11,36894,10,2009
979,11677,"2009,4,26",14:04,7,2,神戸,G大阪,16,0,17.1,50,20721,0,14,4,25,28425,2,2009
980,11678,"2009,4,26",16:04,7,2,名古屋,横浜FM,26,26,12.8,57,12500,0,16,4,6,20223,19,2009
981,11679,"2009,4,29",13:03,8,1,川崎F,京都,55,1,19.4,27,16253,3,13,4,10,26827,3,2009
982,11680,"2009,4,29",13:04,8,1,新潟,千葉,45,1,16.4,54,34060,3,13,4,13,41684,5,2009
983,11681,"2009,4,29",14:05,8,1,大宮,山形,1,1,22.6,23,11263,3,14,4,8,15491,9,2009
984,11682,"2009,4,29",14:01,8,1,名古屋,広島,26,1,22.6,28,12137,3,14,4,6,20223,11,2009
985,11683,"2009,4,29",16:04,8,1,柏,大分,42,1,18.7,27,9058,3,16,4,17,15109,7,2009
986,11684,"2009,4,29",16:04,8,1,清水,浦和,6,1,17.3,30,30851,3,16,4,21,51697,20,2009
987,11685,"2009,4,29",17:04,8,1,横浜FM,磐田,41,1,16.9,41,28317,3,17,4,19,72081,24,2009
988,11686,"2009,4,29",19:04,8,1,鹿島,神戸,52,1,14.0,60,14473,3,19,4,28,37496,25,2009
989,11687,"2009,4,29",19:03,8,1,G大阪,FC東京,21,1,16.0,32,16853,3,19,4,2,21000,1,2009
990,11688,"2009,5,2",13:04,9,1,山形,柏,2,1,25.8,23,11071,6,13,5,9,20784,17,2009
991,11689,"2009,5,2",13:03,9,1,磐田,神戸,17,1,23.6,40,12132,6,13,5,24,15165,25,2009
992,11690,"2009,5,2",14:03,9,1,大分,G大阪,22,1,23.3,39,19306,6,14,5,7,31997,2,2009
993,11691,"2009,5,2",15:05,9,1,横浜FM,川崎F,41,1,23.1,40,28016,6,15,5,19,72081,10,2009
994,11692,"2009,5,2",16:03,9,1,千葉,鹿島,14,1,23.1,35,17009,6,16,5,5,19470,28,2009
995,11693,"2009,5,2",16:04,9,1,京都,名古屋,23,1,24.1,38,10950,6,16,5,3,20588,6,2009
996,11694,"2009,5,2",16:04,9,1,広島,清水,38,1,20.3,52,14584,6,16,5,11,36894,21,2009
997,11695,"2009,5,2",19:03,9,1,浦和,新潟,29,1,19.9,60,50284,6,19,5,20,62010,13,2009
998,11696,"2009,5,2",19:04,9,1,FC東京,大宮,27,1,19.3,42,18886,6,19,5,1,48999,8,2009
999,11697,"2009,5,5",13:03,10,1,新潟,磐田,45,1,22.4,49,40268,2,13,5,13,41684,24,2009
1000,11698,"2009,5,5",14:03,10,1,大宮,大分,1,32,18.6,79,7796,2,14,5,8,15491,7,2009
1001,11699,"2009,5,5",14:04,10,1,京都,横浜FM,23,14,18.4,61,11609,2,14,5,3,20588,19,2009
1002,11700,"2009,5,5",16:04,10,1,柏,浦和,28,32,16.1,95,32854,2,16,5,17,54224,20,2009
1003,11701,"2009,5,5",16:04,10,1,神戸,山形,16,0,20.0,61,10574,2,16,5,25,28425,9,2009
1004,11702,"2009,5,5",19:04,10,1,清水,千葉,5,32,15.2,86,15129,2,19,5,21,20248,5,2009
1005,11703,"2009,5,5",19:04,10,1,広島,FC東京,38,34,16.0,94,15342,2,19,5,11,36894,1,2009
1006,11704,"2009,7,1",19:05,10,2,川崎F,G大阪,55,12,24.9,78,15903,3,19,7,10,26827,2,2009
1007,11705,"2009,7,1",19:03,10,2,名古屋,鹿島,26,14,27.1,78,9661,3,19,7,6,20223,28,2009
1008,11706,"2009,5,9",14:04,11,1,FC東京,京都,27,1,24.8,45,18221,6,14,5,1,48999,3,2009
1009,11707,"2009,5,9",14:04,11,1,磐田,大宮,17,1,22.6,64,9783,6,14,5,24,15165,8,2009
1010,11708,"2009,5,9",14:03,11,1,大分,横浜FM,22,1,26.4,27,18245,6,14,5,7,31997,19,2009
1011,11709,"2009,5,9",16:05,11,1,千葉,広島,14,1,23.6,49,14182,6,16,5,5,19470,11,2009
1012,11710,"2009,5,9",18:04,11,1,山形,新潟,2,1,21.1,53,17171,6,18,5,9,20784,13,2009
1013,11711,"2009,5,10",14:05,11,2,浦和,川崎F,29,1,29.3,41,51594,0,14,5,20,62010,10,2009
1014,11712,"2009,5,10",15:04,11,2,鹿島,清水,52,1,27.1,62,19154,0,15,5,28,37496,21,2009
1015,11713,"2009,5,10",15:03,11,2,G大阪,柏,21,1,28.3,33,18319,0,15,5,2,21000,17,2009
1016,11714,"2009,5,10",15:04,11,2,神戸,名古屋,16,1,23.8,57,10149,0,15,5,25,28425,6,2009
1017,11715,"2009,5,16",13:03,12,1,名古屋,大宮,56,0,17.5,83,16577,6,13,5,6,41255,8,2009
1018,11716,"2009,5,16",14:04,12,1,浦和,G大阪,29,12,19.5,52,53374,6,14,5,20,62010,2,2009
1019,11717,"2009,5,16",15:03,12,1,川崎F,磐田,55,12,19.8,51,16329,6,15,5,10,26827,24,2009
1020,11718,"2009,5,16",16:04,12,1,柏,鹿島,42,12,18.6,60,10651,6,16,5,17,15109,28,2009
1021,11719,"2009,5,16",16:04,12,1,広島,山形,38,12,17.6,65,9479,6,16,5,11,36894,9,2009
1022,11720,"2009,5,16",19:04,12,1,横浜FM,FC東京,41,12,17.5,64,20349,6,19,5,19,72081,1,2009
1023,11721,"2009,5,16",19:03,12,1,清水,大分,5,12,15.6,78,13141,6,19,5,21,20248,7,2009
1024,11722,"2009,5,17",14:03,12,2,新潟,神戸,45,32,19.5,77,28817,0,14,5,13,41684,25,2009
1025,11723,"2009,5,17",14:04,12,2,京都,千葉,23,32,18.4,94,5567,0,14,5,3,20588,5,2009
1026,11724,"2009,5,23",13:03,13,1,新潟,清水,45,12,19.5,59,29760,6,13,5,13,41684,21,2009
1027,11725,"2009,5,23",14:05,13,1,大分,広島,22,12,24.2,52,16298,6,14,5,7,31997,11,2009
1028,11726,"2009,5,23",16:04,13,1,山形,京都,2,12,19.2,58,6554,6,16,5,9,20784,3,2009
1029,11727,"2009,5,23",19:04,13,1,千葉,横浜FM,14,12,22.3,62,14833,6,19,5,5,19470,19,2009
1030,11728,"2009,5,23",19:04,13,1,神戸,柏,16,1,23.0,57,6002,6,19,5,25,28425,17,2009
1031,11729,"2009,5,24",13:03,13,2,G大阪,鹿島,21,1,24.1,50,19092,0,13,5,2,21000,28,2009
1032,11730,"2009,5,24",14:05,13,2,FC東京,川崎F,27,35,20.4,70,27851,0,14,5,1,48999,10,2009
1033,11731,"2009,5,24",15:03,13,2,磐田,名古屋,17,13,21.3,75,15632,0,15,5,24,15165,6,2009
1034,11732,"2009,5,24",16:00,13,2,大宮,浦和,29,26,20.9,67,32418,0,16,5,8,62010,20,2009
1035,11733,"2009,6,20",15:04,14,1,川崎F,大分,55,2,26.9,55,19375,6,15,6,10,26827,7,2009
1036,11734,"2009,6,20",15:04,14,1,清水,山形,5,2,25.1,70,17865,6,15,6,21,20248,9,2009
1037,11735,"2009,6,20",15:35,14,1,名古屋,千葉,26,12,26.1,63,12457,6,15,6,6,20223,5,2009
1038,11736,"2009,6,20",15:35,14,1,G大阪,新潟,21,26,27.5,57,18404,6,15,6,2,21000,13,2009
1039,11737,"2009,6,20",16:04,14,1,鹿島,磐田,52,26,24.6,69,21841,6,16,6,28,37496,24,2009
1040,11738,"2009,6,20",18:04,14,1,大宮,京都,1,12,24.9,68,9336,6,18,6,8,15491,3,2009
1041,11739,"2009,6,20",19:04,14,1,柏,FC東京,42,12,23.6,79,10266,6,19,6,17,15109,1,2009
1042,11740,"2009,6,21",13:04,14,2,広島,神戸,38,12,25.6,81,14514,0,13,6,11,36894,25,2009
1043,11741,"2009,6,21",14:04,14,2,横浜FM,浦和,41,32,22.4,94,40228,0,14,6,19,72081,20,2009
1044,11742,"2009,6,27",13:04,15,1,京都,広島,23,1,32.7,41,11806,6,13,6,3,20588,11,2009
1045,11743,"2009,6,27",15:03,15,1,磐田,柏,17,1,26.6,63,10635,6,15,6,24,15165,17,2009
1046,11744,"2009,6,27",16:03,15,1,浦和,神戸,4,1,31.0,42,18777,6,16,6,20,21500,25,2009
1047,11745,"2009,6,27",16:05,15,1,千葉,大宮,14,1,28.1,54,13079,6,16,6,5,19470,8,2009
1048,11746,"2009,6,27",19:04,15,1,FC東京,清水,28,12,26.0,64,28987,6,19,6,1,54224,21,2009
1049,11747,"2009,6,28",13:04,15,2,山形,川崎F,2,1,33.0,49,10367,0,13,6,9,20784,10,2009
1050,11748,"2009,6,28",14:05,15,2,横浜FM,G大阪,41,32,23.5,77,25610,0,14,6,19,72081,2,2009
1051,11749,"2009,6,28",16:03,15,2,新潟,名古屋,45,1,26.9,57,35786,0,16,6,13,41684,6,2009
1052,11750,"2009,6,28",16:05,15,2,大分,鹿島,22,1,27.8,67,20391,0,16,6,7,31997,28,2009
1053,11751,"2009,7,4",18:00,16,1,大宮,横浜FM,1,12,26.8,64,10631,6,18,7,8,15491,19,2009
1054,11752,"2009,7,4",19:04,16,1,山形,浦和,2,12,22.6,78,20102,6,19,7,9,20784,20,2009
1055,11753,"2009,7,4",19:04,16,1,柏,新潟,42,12,23.9,81,9615,6,19,7,17,15109,13,2009
1056,11754,"2009,7,4",19:03,16,1,清水,京都,5,1,23.3,83,16205,6,19,7,21,20248,3,2009
1057,11755,"2009,7,4",19:04,16,1,神戸,FC東京,16,1,24.8,76,14915,6,19,7,25,28425,1,2009
1058,11756,"2009,7,4",19:05,16,1,大分,千葉,22,1,24.5,70,19671,6,19,7,7,31997,5,2009
1059,11757,"2009,7,5",18:03,16,2,名古屋,G大阪,56,0,24.0,82,24749,0,18,7,6,41255,2,2009
1060,11758,"2009,7,5",18:04,16,2,広島,磐田,38,29,23.3,90,13375,0,18,7,11,36894,24,2009
1061,11759,"2009,7,5",19:05,16,2,川崎F,鹿島,55,13,23.4,73,22185,0,19,7,10,26827,28,2009
1062,11760,"2009,7,11",18:03,17,1,鹿島,大宮,52,12,21.3,70,17903,6,18,7,28,37496,8,2009
1063,11761,"2009,7,11",19:04,17,1,浦和,広島,29,1,24.9,54,44149,6,19,7,20,62010,11,2009
1064,11762,"2009,7,11",19:03,17,1,千葉,神戸,14,12,24.0,63,12349,6,19,7,5,19470,25,2009
1065,11763,"2009,7,11",19:03,17,1,横浜FM,山形,11,12,23.9,62,13185,6,19,7,19,15440,9,2009
1066,11764,"2009,7,11",19:03,17,1,新潟,川崎F,45,1,24.5,69,36810,6,19,7,13,41684,10,2009
1067,11765,"2009,7,11",19:35,17,1,G大阪,清水,21,12,26.5,60,18549,6,19,7,2,21000,21,2009
1068,11766,"2009,7,12",18:04,17,2,京都,柏,23,1,29.6,64,8011,0,18,7,3,20588,17,2009
1069,11767,"2009,7,12",18:34,17,2,FC東京,名古屋,27,1,25.3,70,24736,0,18,7,1,48999,6,2009
1070,11768,"2009,7,12",19:03,17,2,磐田,大分,17,12,26.6,84,10008,0,19,7,24,15165,7,2009
1071,11769,"2009,7,18",18:04,18,1,大宮,FC東京,1,1,29.4,68,10895,6,18,7,8,15491,1,2009
1072,11770,"2009,7,18",18:03,18,1,川崎F,神戸,55,12,29.3,62,14696,6,18,7,10,26827,25,2009
1073,11771,"2009,7,18",19:04,18,1,横浜FM,新潟,41,12,27.6,77,22681,6,19,7,19,72081,13,2009
1074,11772,"2009,7,18",19:03,18,1,清水,鹿島,5,1,25.3,87,20203,6,19,7,21,20248,28,2009
1075,11773,"2009,7,18",19:03,18,1,名古屋,京都,56,0,28.2,84,17784,6,19,7,6,41255,3,2009
1076,11774,"2009,7,18",19:05,18,1,大分,浦和,22,1,29.8,60,24833,6,19,7,7,31997,20,2009
1077,11775,"2009,7,19",18:04,18,2,山形,磐田,2,12,25.8,66,10255,0,18,7,9,20784,24,2009
1078,11776,"2009,7,19",18:05,18,2,広島,千葉,38,12,28.2,78,11572,0,18,7,11,36894,5,2009
1079,11777,"2009,7,19",19:05,18,2,柏,G大阪,42,12,28.3,73,11367,0,19,7,17,15109,2,2009
1080,11778,"2009,7,25",18:03,19,1,FC東京,広島,27,1,27.9,74,27846,6,18,7,1,48999,11,2009
1081,11779,"2009,7,25",19:04,19,1,鹿島,柏,52,1,26.8,82,18773,6,19,7,28,37496,17,2009
1082,11780,"2009,7,25",19:03,19,1,浦和,名古屋,29,1,28.6,74,44976,6,19,7,20,62010,6,2009
1083,11781,"2009,7,25",19:03,19,1,千葉,清水,14,1,28.3,78,15142,6,19,7,5,19470,21,2009
1084,11782,"2009,7,25",19:03,19,1,G大阪,大分,21,12,25.6,84,15262,6,19,7,2,21000,7,2009
1085,11783,"2009,7,25",19:04,19,1,神戸,大宮,16,0,26.8,68,8651,6,19,7,25,28425,8,2009
1086,11784,"2009,7,26",18:03,19,2,新潟,山形,45,29,24.3,83,37447,0,18,7,13,41684,9,2009
1087,11785,"2009,7,26",18:05,19,2,磐田,横浜FM,17,1,27.4,90,15729,0,18,7,24,15165,19,2009
1088,11786,"2009,7,26",18:04,19,2,京都,川崎F,23,29,27.1,87,9002,0,18,7,3,20588,10,2009
1089,11787,"2009,8,1",19:03,20,1,川崎F,FC東京,55,12,26.0,68,21379,6,19,8,10,26827,1,2009
1090,11788,"2009,8,1",19:04,20,1,横浜FM,京都,41,12,26.4,73,19354,6,19,8,19,72081,3,2009
1091,11789,"2009,8,1",19:03,20,1,新潟,大宮,45,34,24.9,87,30862,6,19,8,13,41684,8,2009
1092,11790,"2009,8,1",19:03,20,1,磐田,千葉,17,12,25.1,80,11297,6,19,8,24,15165,5,2009
1093,11791,"2009,8,1",19:03,20,1,広島,鹿島,38,12,26.3,83,22225,6,19,8,11,36894,28,2009
1094,11792,"2009,8,1",19:05,20,1,大分,名古屋,22,0,25.2,89,17461,6,19,8,7,31997,6,2009
1095,11793,"2009,8,2",18:03,20,2,山形,G大阪,2,21,26.0,74,16547,0,18,8,9,20784,2,2009
1096,11794,"2009,8,2",18:03,20,2,浦和,清水,29,32,24.6,90,45186,0,18,8,20,62010,21,2009
1097,11795,"2009,8,2",18:05,20,2,柏,神戸,42,12,25.8,81,8545,0,18,8,17,15109,25,2009
1098,11796,"2009,8,15",18:04,21,1,京都,山形,23,12,28.1,62,8821,6,18,8,3,20588,9,2009
1099,11797,"2009,8,15",18:34,21,1,鹿島,大分,52,1,23.4,83,25674,6,18,8,28,37496,7,2009
1100,11798,"2009,8,15",19:04,21,1,名古屋,川崎F,26,12,27.5,66,18025,6,19,8,6,20223,10,2009
1101,11799,"2009,8,15",19:03,21,1,G大阪,浦和,21,12,27.5,64,20211,6,19,8,2,21000,20,2009
1102,11800,"2009,8,15",19:04,21,1,神戸,広島,54,29,26.9,68,13394,6,19,8,25,35910,11,2009
1103,11801,"2009,8,15",19:35,21,1,千葉,柏,14,1,24.9,70,17899,6,19,8,5,19470,17,2009
1104,11802,"2009,8,16",18:00,21,2,大宮,磐田,51,1,28.6,57,11330,0,18,8,8,15002,24,2009
1105,11803,"2009,8,16",18:33,21,2,FC東京,横浜FM,27,1,29.1,50,24913,0,18,8,1,48999,19,2009
1106,11804,"2009,8,16",19:03,21,2,清水,新潟,5,1,26.3,61,20034,0,19,8,21,20248,13,2009
1107,11805,"2009,8,19",19:04,22,1,山形,FC東京,2,1,24.3,75,11056,3,19,8,9,20784,1,2009
1108,11806,"2009,8,19",19:05,22,1,千葉,名古屋,14,1,25.4,70,13548,3,19,8,5,19470,6,2009
1109,11807,"2009,8,19",19:04,22,1,新潟,G大阪,45,1,26.8,78,32896,3,19,8,13,41684,2,2009
1110,11808,"2009,8,19",19:03,22,1,磐田,川崎F,17,1,26.8,63,10545,3,19,8,24,15165,10,2009
1111,11809,"2009,8,19",19:04,22,1,京都,清水,23,1,28.7,64,10685,3,19,8,3,20588,21,2009
1112,11810,"2009,8,19",19:04,22,1,神戸,鹿島,16,1,27.6,72,17432,3,19,8,25,28425,28,2009
1113,11811,"2009,8,19",19:04,22,1,広島,大分,38,1,25.6,74,10951,3,19,8,11,36894,7,2009
1114,11812,"2009,8,19",19:33,22,1,浦和,柏,29,1,27.2,75,38740,3,19,8,20,62010,17,2009
1115,11813,"2009,8,19",19:33,22,1,横浜FM,大宮,11,1,26.1,73,11025,3,19,8,19,15440,8,2009
1116,11814,"2009,8,22",18:04,23,1,大宮,千葉,1,12,28.0,74,10211,6,18,8,8,15491,5,2009
1117,11815,"2009,8,22",19:03,23,1,新潟,京都,45,1,25.8,50,35047,6,19,8,13,41684,3,2009
1118,11816,"2009,8,22",19:03,23,1,清水,磐田,5,1,28.3,52,20116,6,19,8,21,20248,24,2009
1119,11817,"2009,8,22",19:04,23,1,広島,浦和,38,1,26.1,60,27113,6,19,8,11,36894,20,2009
1120,11818,"2009,8,22",19:35,23,1,柏,横浜FM,28,1,28.5,79,22145,6,19,8,17,54224,19,2009
1121,11819,"2009,8,23",18:03,23,2,G大阪,名古屋,53,1,25.1,71,18134,0,18,8,2,20261,6,2009
1122,11820,"2009,8,23",18:34,23,2,鹿島,FC東京,52,1,25.9,77,24593,0,18,8,28,37496,1,2009
1123,11821,"2009,8,23",19:03,23,2,川崎F,山形,55,12,27.6,66,17341,0,19,8,10,26827,9,2009
1124,11822,"2009,8,24",20:05,23,3,大分,神戸,22,1,25.3,54,14163,1,20,8,7,31997,25,2009
1125,11823,"2009,8,29",18:00,24,1,大宮,鹿島,1,12,28.7,58,11369,6,18,8,8,15491,28,2009
1126,11824,"2009,8,29",19:04,24,1,FC東京,大分,27,12,27.8,68,18320,6,19,8,1,48999,7,2009
1127,11825,"2009,8,29",19:05,24,1,横浜FM,千葉,11,1,26.8,71,13181,6,19,8,19,15440,5,2009
1128,11826,"2009,8,29",19:04,24,1,磐田,G大阪,6,1,26.2,83,18298,6,19,8,24,51697,2,2009
1129,11827,"2009,8,29",19:03,24,1,名古屋,新潟,26,12,29.5,59,12043,6,19,8,6,20223,13,2009
1130,11828,"2009,8,29",19:04,24,1,神戸,浦和,16,1,27.2,63,19094,6,19,8,25,28425,20,2009
1131,11829,"2009,8,30",18:04,24,2,山形,広島,2,34,19.3,73,10206,0,18,8,9,20784,11,2009
1132,11830,"2009,8,30",18:04,24,2,柏,京都,42,32,21.8,82,8124,0,18,8,17,15109,3,2009
1133,11831,"2009,8,30",19:03,24,2,川崎F,清水,55,32,21.3,86,20689,0,19,8,10,26827,21,2009
1134,11832,"2009,9,12",16:03,25,1,千葉,新潟,14,12,21.9,76,14108,6,16,9,5,19470,13,2009
1135,11833,"2009,9,12",13:04,25,1,清水,大宮,5,12,25.6,54,13169,6,13,9,21,20248,8,2009
1136,11834,"2009,9,12",19:04,25,1,名古屋,柏,26,32,20.4,92,9355,6,19,9,6,20223,17,2009
1137,11835,"2009,9,12",13:04,25,1,京都,FC東京,59,12,30.1,64,8106,6,13,9,3,12584,1,2009
1138,11836,"2009,9,12",19:03,25,1,G大阪,神戸,21,34,20.2,86,17205,6,19,9,2,21000,25,2009
1139,11837,"2009,9,12",16:04,25,1,広島,横浜FM,38,12,19.6,90,12126,6,16,9,11,36894,19,2009
1140,11838,"2009,9,13",15:05,25,2,浦和,山形,29,1,28.2,40,41500,0,15,9,20,62010,9,2009
1141,11839,"2009,9,13",18:05,25,2,大分,磐田,22,1,24.1,58,17241,0,18,9,7,31997,24,2009
1142,11840,"2009,10,7",19:04,25,3,鹿島,川崎F,52,12,18.8,86,22323,3,19,10,28,37496,10,2009
1143,11841,"2009,9,19",19:04,26,1,山形,清水,2,1,19.4,61,12270,6,19,9,9,20784,21,2009
1144,11842,"2009,9,19",18:04,26,1,大宮,名古屋,1,12,21.5,66,10501,6,18,9,8,15491,6,2009
1145,11843,"2009,9,19",16:05,26,1,FC東京,G大阪,27,12,22.9,62,23014,6,16,9,1,48999,2,2009
1146,11844,"2009,9,19",19:03,26,1,川崎F,浦和,55,12,21.3,63,22390,6,19,9,10,26827,20,2009
1147,11845,"2009,9,19",16:04,26,1,横浜FM,鹿島,41,12,23.1,62,28581,6,16,9,19,72081,28,2009
1148,11846,"2009,9,19",14:03,26,1,新潟,大分,45,1,23.1,55,24392,6,14,9,13,41684,7,2009
1149,11847,"2009,9,19",15:03,26,1,磐田,京都,17,12,26.4,44,13860,6,15,9,24,15165,3,2009
1150,11848,"2009,9,20",13:04,26,2,柏,広島,42,1,27.2,31,10507,0,13,9,17,15109,11,2009
1151,11849,"2009,9,20",16:04,26,2,神戸,千葉,16,1,25.3,37,12634,0,16,9,25,28425,5,2009
1152,11850,"2009,9,26",19:03,27,1,千葉,山形,14,1,21.7,67,14602,6,19,9,5,19470,9,2009
1153,11851,"2009,9,26",16:04,27,1,FC東京,磐田,27,1,26.9,48,21512,6,16,9,1,48999,24,2009
1154,11852,"2009,9,26",18:04,27,1,京都,大宮,23,1,23.1,66,9206,6,18,9,3,20588,8,2009
1155,11853,"2009,9,26",19:04,27,1,広島,新潟,38,1,24.8,79,14690,6,19,9,11,36894,13,2009
1156,11854,"2009,9,26",13:05,27,1,大分,柏,22,1,29.1,46,15274,6,13,9,7,31997,17,2009
1157,11855,"2009,9,26",18:04,27,1,鹿島,名古屋,52,1,20.6,83,17192,6,18,9,28,37496,6,2009
1158,11856,"2009,9,26",16:03,27,1,G大阪,川崎F,21,1,26.3,48,18749,6,16,9,2,21000,10,2009
1159,11857,"2009,9,27",14:05,27,2,浦和,横浜FM,29,13,24.4,62,45023,0,14,9,20,62010,19,2009
1160,11858,"2009,9,27",13:04,27,2,清水,神戸,5,1,26.9,45,17294,0,13,9,21,20248,25,2009
1161,11859,"2009,10,3",14:03,28,1,山形,大分,2,13,23.1,47,8011,6,14,10,9,20784,7,2009
1162,11860,"2009,10,3",15:34,28,1,浦和,千葉,29,12,24.3,65,38634,6,15,10,20,62010,5,2009
1163,11861,"2009,10,3",15:05,28,1,柏,磐田,42,12,22.1,82,8514,6,15,10,17,15109,24,2009
1164,11862,"2009,10,3",13:03,28,1,清水,広島,5,1,25.2,80,18205,6,13,10,21,20248,11,2009
1165,11863,"2009,10,3",16:04,28,1,神戸,京都,16,1,24.5,55,11127,6,16,10,25,28425,3,2009
1166,11864,"2009,10,4",16:04,28,2,鹿島,新潟,52,1,21.3,64,19288,0,16,10,28,37496,13,2009
1167,11865,"2009,10,4",13:03,28,2,川崎F,横浜FM,55,1,26.3,50,19951,0,13,10,10,26827,19,2009
1168,11866,"2009,10,4",16:04,28,2,名古屋,FC東京,26,1,25.6,30,13796,0,16,10,6,20223,1,2009
1169,11867,"2009,10,4",15:05,28,2,G大阪,大宮,21,1,25.7,41,17758,0,15,10,2,21000,8,2009
1170,11868,"2009,10,17",14:04,29,1,山形,神戸,2,1,22.1,47,10029,6,14,10,9,20784,25,2009
1171,11869,"2009,10,17",15:05,29,1,大宮,川崎F,29,12,21.3,64,37842,6,15,10,8,62010,10,2009
1172,11870,"2009,10,17",13:04,29,1,FC東京,柏,27,12,20.2,64,28235,6,13,10,1,48999,17,2009
1173,11871,"2009,10,17",19:04,29,1,横浜FM,名古屋,41,12,17.4,79,22046,6,19,10,19,72081,6,2009
1174,11872,"2009,10,17",16:04,29,1,新潟,浦和,45,4,21.9,46,39963,6,16,10,13,41684,20,2009
1175,11873,"2009,10,17",19:03,29,1,磐田,鹿島,17,34,17.0,84,14126,6,19,10,24,15165,28,2009
1176,11874,"2009,10,17",14:03,29,1,広島,G大阪,38,21,20.2,67,22180,6,14,10,11,36894,2,2009
1177,11875,"2009,10,18",16:04,29,2,千葉,京都,14,1,22.1,50,13389,0,16,10,5,19470,3,2009
1178,11876,"2009,10,18",14:05,29,2,大分,清水,22,1,21.8,40,18264,0,14,10,7,31997,21,2009
1179,11877,"2009,10,24",19:04,30,1,柏,山形,42,32,14.3,84,9946,6,19,10,17,15109,9,2009
1180,11878,"2009,10,24",19:04,30,1,京都,大分,23,1,16.3,75,14852,6,19,10,3,20588,7,2009
1181,11879,"2009,10,24",16:04,30,1,神戸,新潟,16,12,19.6,50,11463,6,16,10,25,28425,13,2009
1182,11880,"2009,10,24",16:04,30,1,鹿島,千葉,52,14,17.4,72,18887,6,16,10,28,37496,5,2009
1183,11881,"2009,10,24",16:01,30,1,G大阪,横浜FM,21,12,18.1,58,20213,6,16,10,2,21000,19,2009
1184,11882,"2009,10,25",15:03,30,2,浦和,大宮,29,12,16.4,68,43746,0,15,10,20,62010,8,2009
1185,11883,"2009,10,25",15:03,30,2,清水,FC東京,5,12,19.0,57,19275,0,15,10,21,20248,1,2009
1186,11884,"2009,10,25",15:03,30,2,名古屋,磐田,56,12,20.8,48,15578,0,15,10,6,41255,24,2009
